"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. MARK E SOUDER","2010","2010Q1","TRAVEL","12,594.26","12,594.26"
"HON. MARK E SOUDER","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","18,247.14","18,247.14"
"HON. MARK E SOUDER","2010","2010Q1","PRINTING AND REPRODUCTION","2,308.69","2,308.69"
"HON. MARK E SOUDER","2010","2010Q1","OTHER SERVICES","12,315.35","12,315.35"
"HON. MARK E SOUDER","2010","2010Q1","SUPPLIES AND MATERIALS","1,416.99","1,416.99"
"HON. MARK E SOUDER","2010","2010Q1","EQUIPMENT","1,759.62","1,759.62"
"HON. ZACHARY T. SPACE","2010","2010Q1","FRANKED MAIL","23,179.13","23,179.13"
"HON. ZACHARY T. SPACE","2010","2010Q1","PERSONNEL COMPENSATION","223,256.04","223,256.04"
"HON. ZACHARY T. SPACE","2010","2010Q1","TRAVEL","11,486.98","11,486.98"
"HON. ZACHARY T. SPACE","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","16,356.56","16,356.56"
"HON. ZACHARY T. SPACE","2010","2010Q1","PRINTING AND REPRODUCTION","21.50","21.50"
"HON. ZACHARY T. SPACE","2010","2010Q1","OTHER SERVICES","6,184.50","6,184.50"
"HON. ZACHARY T. SPACE","2010","2010Q1","SUPPLIES AND MATERIALS","11,626.93","11,626.93"
"HON. ZACHARY T. SPACE","2010","2010Q1","EQUIPMENT","454.04","454.04"
"HON. JACKIE SPEIER","2010","2010Q1","FRANKED MAIL","43,279.12","43,279.12"
"HON. JACKIE SPEIER","2010","2010Q1","PERSONNEL COMPENSATION","243,697.32","243,697.32"
"HON. JACKIE SPEIER","2010","2010Q1","TRAVEL","3,047.90","3,047.90"
"HON. JACKIE SPEIER","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","24,301.45","24,301.45"
"HON. JACKIE SPEIER","2010","2010Q1","PRINTING AND REPRODUCTION","859.50","859.50"
"HON. JACKIE SPEIER","2010","2010Q1","OTHER SERVICES","9,048.00","9,048.00"
"HON. JACKIE SPEIER","2010","2010Q1","SUPPLIES AND MATERIALS","8,358.32","8,358.32"
"HON. JACKIE SPEIER","2010","2010Q1","EQUIPMENT","324.69","324.69"
"HON. JOHN M SPRATT JR","2010","2010Q1","FRANKED MAIL","864.54","864.54"
"HON. JOHN M SPRATT JR","2010","2010Q1","PERSONNEL COMPENSATION","278,318.12","278,318.12"
"HON. JOHN M SPRATT JR","2010","2010Q1","TRAVEL","6,054.10","6,054.10"
"HON. JOHN M SPRATT JR","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","15,898.73","15,898.73"
"HON. JOHN M SPRATT JR","2010","2010Q1","PRINTING AND REPRODUCTION","175.50","175.50"
"HON. JOHN M SPRATT JR","2010","2010Q1","OTHER SERVICES","120.00","120.00"
"HON. JOHN M SPRATT JR","2010","2010Q1","SUPPLIES AND MATERIALS","2,323.74","2,323.74"
"HON. JOHN M SPRATT JR","2010","2010Q1","EQUIPMENT","2,530.43","2,530.43"
"HON. FORTNEY PETE STARK","2010","2010Q1","FRANKED MAIL","25,516.96","25,516.96"
"HON. FORTNEY PETE STARK","2010","2010Q1","PERSONNEL COMPENSATION","198,116.71","198,116.71"
"HON. FORTNEY PETE STARK","2010","2010Q1","TRAVEL","38.45","38.45"
"HON. FORTNEY PETE STARK","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","21,527.89","21,527.89"
"HON. FORTNEY PETE STARK","2010","2010Q1","PRINTING AND REPRODUCTION","44.20","44.20"
"HON. FORTNEY PETE STARK","2010","2010Q1","OTHER SERVICES","370.00","370.00"
"HON. FORTNEY PETE STARK","2010","2010Q1","SUPPLIES AND MATERIALS","3,104.09","3,104.09"
"HON. FORTNEY PETE STARK","2010","2010Q1","EQUIPMENT","762.10","762.10"
"HON. CLIFF STEARNS","2010","2010Q1","FRANKED MAIL","1,161.37","1,161.37"
"HON. CLIFF STEARNS","2010","2010Q1","PERSONNEL COMPENSATION","216,908.96","216,908.96"
"HON. CLIFF STEARNS","2010","2010Q1","TRAVEL","11,539.26","11,539.26"
"HON. CLIFF STEARNS","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","23,557.44","23,557.44"
"HON. CLIFF STEARNS","2010","2010Q1","PRINTING AND REPRODUCTION","530.14","530.14"
"HON. CLIFF STEARNS","2010","2010Q1","OTHER SERVICES","642.59","642.59"
"HON. CLIFF STEARNS","2010","2010Q1","SUPPLIES AND MATERIALS","28,057.40","28,057.40"
"HON. CLIFF STEARNS","2010","2010Q1","EQUIPMENT","522.90","522.90"
"HON. BART STUPAK","2010","2010Q1","FRANKED MAIL","2,755.99","2,755.99"
"HON. BART STUPAK","2010","2010Q1","PERSONNEL COMPENSATION","244,167.77","244,167.77"
"HON. BART STUPAK","2010","2010Q1","TRAVEL","2,411.45","2,411.45"
"HON. BART STUPAK","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","18,887.94","18,887.94"
"HON. BART STUPAK","2010","2010Q1","OTHER SERVICES","9,648.00","9,648.00"
"HON. BART STUPAK","2010","2010Q1","SUPPLIES AND MATERIALS","2,342.87","2,342.87"
"HON. BART STUPAK","2010","2010Q1","EQUIPMENT","2,635.38","2,635.38"
"HON. JOHN SULLIVAN","2010","2010Q1","FRANKED MAIL","26,572.66","26,572.66"
"HON. JOHN SULLIVAN","2010","2010Q1","PERSONNEL COMPENSATION","238,941.69","238,941.69"
"HON. JOHN SULLIVAN","2010","2010Q1","TRAVEL","8,136.71","8,136.71"
"HON. JOHN SULLIVAN","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","20,727.39","20,727.39"
"HON. JOHN SULLIVAN","2010","2010Q1","PRINTING AND REPRODUCTION","511.35","511.35"
"HON. JOHN SULLIVAN","2010","2010Q1","OTHER SERVICES","6,742.00","6,742.00"
"HON. JOHN SULLIVAN","2010","2010Q1","SUPPLIES AND MATERIALS","11,930.10","11,930.10"
"HON. JOHN SULLIVAN","2010","2010Q1","EQUIPMENT","285.63","285.63"
"HON. BETTY SUTTON","2010","2010Q1","FRANKED MAIL","553.96","553.96"
"HON. BETTY SUTTON","2010","2010Q1","PERSONNEL COMPENSATION","240,884.56","240,884.56"
"HON. BETTY SUTTON","2010","2010Q1","TRAVEL","11,423.64","11,423.64"
"HON. BETTY SUTTON","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","16,374.74","16,374.74"
"HON. BETTY SUTTON","2010","2010Q1","PRINTING AND REPRODUCTION","362.80","362.80"
"HON. BETTY SUTTON","2010","2010Q1","OTHER SERVICES","6,529.95","6,529.95"
"HON. BETTY SUTTON","2010","2010Q1","SUPPLIES AND MATERIALS","5,340.85","5,340.85"
"HON. BETTY SUTTON","2010","2010Q1","EQUIPMENT","1,331.35","1,331.35"
"HON. JOHN TANNER","2010","2010Q1","FRANKED MAIL","988.95","988.95"
"HON. JOHN TANNER","2010","2010Q1","PERSONNEL COMPENSATION","277,402.16","277,402.16"
"HON. JOHN TANNER","2010","2010Q1","TRAVEL","11,256.38","11,256.38"
"HON. JOHN TANNER","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","18,655.41","18,655.41"
"HON. JOHN TANNER","2010","2010Q1","PRINTING AND REPRODUCTION","318.35","318.35"
"HON. JOHN TANNER","2010","2010Q1","OTHER SERVICES","3,183.49","3,183.49"
"HON. JOHN TANNER","2010","2010Q1","SUPPLIES AND MATERIALS","3,432.48","3,432.48"
"HON. JOHN TANNER","2010","2010Q1","EQUIPMENT","1,484.30","1,484.30"
"HON. GENE TAYLOR","2010","2010Q1","FRANKED MAIL","1,023.21","1,023.21"
"HON. GENE TAYLOR","2010","2010Q1","PERSONNEL COMPENSATION","271,877.21","271,877.21"
"HON. GENE TAYLOR","2010","2010Q1","TRAVEL","7,987.02","7,987.02"
"HON. GENE TAYLOR","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","25,829.01","25,829.01"
"HON. GENE TAYLOR","2010","2010Q1","PRINTING AND REPRODUCTION","1,446.40","1,446.40"
"HON. GENE TAYLOR","2010","2010Q1","OTHER SERVICES","1,610.10","1,610.10"
"HON. GENE TAYLOR","2010","2010Q1","SUPPLIES AND MATERIALS","2,416.00","2,416.00"
"HON. GENE TAYLOR","2010","2010Q1","EQUIPMENT","430.65","430.65"
"HON. HARRY TEAGUE","2010","2010Q1","FRANKED MAIL","80,952.69","80,952.69"
"HON. HARRY TEAGUE","2010","2010Q1","PERSONNEL COMPENSATION","220,203.00","220,203.00"
"HON. HARRY TEAGUE","2010","2010Q1","TRAVEL","29,864.26","29,864.26"
"HON. HARRY TEAGUE","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","30,282.62","30,282.62"
"HON. HARRY TEAGUE","2010","2010Q1","PRINTING AND REPRODUCTION","46,097.69","46,097.69"
"HON. HARRY TEAGUE","2010","2010Q1","SUPPLIES AND MATERIALS","2,822.63","2,822.63"
"HON. HARRY TEAGUE","2010","2010Q1","EQUIPMENT","3,119.04","3,119.04"
"HON. LEE TERRY","2010","2010Q1","FRANKED MAIL","40,769.97","40,769.97"
"HON. LEE TERRY","2010","2010Q1","PERSONNEL COMPENSATION","214,298.54","214,298.54"
"HON. LEE TERRY","2010","2010Q1","TRAVEL","7,823.50","7,823.50"
"HON. LEE TERRY","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","18,619.15","18,619.15"
"HON. LEE TERRY","2010","2010Q1","PRINTING AND REPRODUCTION","40,877.41","40,877.41"
"HON. LEE TERRY","2010","2010Q1","OTHER SERVICES","11,818.00","11,818.00"
"HON. LEE TERRY","2010","2010Q1","SUPPLIES AND MATERIALS","23,549.38","23,549.38"
"HON. LEE TERRY","2010","2010Q1","EQUIPMENT","12,782.07","12,782.07"
"HON. BENNIE G. THOMPSON","2010","2010Q1","FRANKED MAIL","3,572.06","3,572.06"
"HON. BENNIE G. THOMPSON","2010","2010Q1","PERSONNEL COMPENSATION","204,848.80","204,848.80"
"HON. BENNIE G. THOMPSON","2010","2010Q1","TRAVEL","13,694.61","13,694.61"
"HON. BENNIE G. THOMPSON","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","25,760.37","25,760.37"
"HON. BENNIE G. THOMPSON","2010","2010Q1","PRINTING AND REPRODUCTION","404.80","404.80"
"HON. BENNIE G. THOMPSON","2010","2010Q1","OTHER SERVICES","12,779.00","12,779.00"
"HON. BENNIE G. THOMPSON","2010","2010Q1","SUPPLIES AND MATERIALS","8,233.57","8,233.57"
"HON. BENNIE G. THOMPSON","2010","2010Q1","EQUIPMENT","3,129.01","3,129.01"
"HON. GLENN THOMPSON","2010","2010Q1","FRANKED MAIL","598.30","598.30"
"HON. GLENN THOMPSON","2010","2010Q1","PERSONNEL COMPENSATION","261,928.67","261,928.67"
"HON. GLENN THOMPSON","2010","2010Q1","TRAVEL","8,825.63","8,825.63"
"HON. GLENN THOMPSON","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","16,546.84","16,546.84"
"HON. GLENN THOMPSON","2010","2010Q1","PRINTING AND REPRODUCTION","22.80","22.80"
"HON. GLENN THOMPSON","2010","2010Q1","OTHER SERVICES","9,574.63","9,574.63"
"HON. GLENN THOMPSON","2010","2010Q1","SUPPLIES AND MATERIALS","2,310.35","2,310.35"
"HON. GLENN THOMPSON","2010","2010Q1","EQUIPMENT","535.98","535.98"
"HON. MIKE THOMPSON","2010","2010Q1","FRANKED MAIL","695.73","695.73"
"HON. MIKE THOMPSON","2010","2010Q1","PERSONNEL COMPENSATION","248,287.38","248,287.38"
"HON. MIKE THOMPSON","2010","2010Q1","TRAVEL","4,902.85","4,902.85"
"HON. MIKE THOMPSON","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","17,280.68","17,280.68"
"HON. MIKE THOMPSON","2010","2010Q1","PRINTING AND REPRODUCTION","24.89","24.89"
"HON. MIKE THOMPSON","2010","2010Q1","OTHER SERVICES","6,944.95","6,944.95"
"HON. MIKE THOMPSON","2010","2010Q1","SUPPLIES AND MATERIALS","2,475.32","2,475.32"
"HON. MIKE THOMPSON","2010","2010Q1","EQUIPMENT","769.98","769.98"
"HON. MAC THORNBERRY","2010","2010Q1","FRANKED MAIL","577.19","577.19"
"HON. MAC THORNBERRY","2010","2010Q1","PERSONNEL COMPENSATION","245,629.80","245,629.80"
"HON. MAC THORNBERRY","2010","2010Q1","TRAVEL","17,454.19","17,454.19"
"HON. MAC THORNBERRY","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","21,545.32","21,545.32"
"HON. MAC THORNBERRY","2010","2010Q1","PRINTING AND REPRODUCTION","285.77","285.77"
"HON. MAC THORNBERRY","2010","2010Q1","OTHER SERVICES","13,266.00","13,266.00"
"HON. MAC THORNBERRY","2010","2010Q1","SUPPLIES AND MATERIALS","4,077.81","4,077.81"
"HON. MAC THORNBERRY","2010","2010Q1","EQUIPMENT","458.76","458.76"
"HON. TODD TIAHRT","2010","2010Q1","FRANKED MAIL","1,553.20","1,553.20"
"HON. TODD TIAHRT","2010","2010Q1","PERSONNEL COMPENSATION","238,006.81","238,006.81"
"HON. TODD TIAHRT","2010","2010Q1","TRAVEL","6,012.96","6,012.96"
"HON. TODD TIAHRT","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","36,240.95","36,240.95"
"HON. TODD TIAHRT","2010","2010Q1","PRINTING AND REPRODUCTION","1,536.73","1,536.73"
"HON. TODD TIAHRT","2010","2010Q1","OTHER SERVICES","10,287.03","10,287.03"
"HON. TODD TIAHRT","2010","2010Q1","SUPPLIES AND MATERIALS","7,909.55","7,909.55"
"HON. TODD TIAHRT","2010","2010Q1","EQUIPMENT","726.75","726.75"
"HON. PATRICK J. TIBERI","2010","2010Q1","FRANKED MAIL","4,512.15","4,512.15"
"HON. PATRICK J. TIBERI","2010","2010Q1","PERSONNEL COMPENSATION","244,425.07","244,425.07"
"HON. PATRICK J. TIBERI","2010","2010Q1","TRAVEL","3,351.36","3,351.36"
"HON. PATRICK J. TIBERI","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","23,493.50","23,493.50"
"HON. PATRICK J. TIBERI","2010","2010Q1","PRINTING AND REPRODUCTION","68.30","68.30"
"HON. PATRICK J. TIBERI","2010","2010Q1","OTHER SERVICES","10,939.00","10,939.00"
"HON. PATRICK J. TIBERI","2010","2010Q1","SUPPLIES AND MATERIALS","2,910.95","2,910.95"
"HON. PATRICK J. TIBERI","2010","2010Q1","EQUIPMENT","501.06","501.06"
"HON. JOHN F. TIERNEY","2010","2010Q1","FRANKED MAIL","814.80","814.80"
"HON. JOHN F. TIERNEY","2010","2010Q1","PERSONNEL COMPENSATION","268,230.44","268,230.44"
"HON. JOHN F. TIERNEY","2010","2010Q1","TRAVEL","2,485.50","2,485.50"
"HON. JOHN F. TIERNEY","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","18,718.52","18,718.52"
"HON. JOHN F. TIERNEY","2010","2010Q1","OTHER SERVICES","6,646.80","6,646.80"
"HON. JOHN F. TIERNEY","2010","2010Q1","SUPPLIES AND MATERIALS","263.55","263.55"
"HON. JOHN F. TIERNEY","2010","2010Q1","EQUIPMENT","466.75","466.75"
"HON. DINA TITUS","2010","2010Q1","FRANKED MAIL","46,214.96","46,214.96"
"HON. DINA TITUS","2010","2010Q1","PERSONNEL COMPENSATION","180,200.03","180,200.03"
"HON. DINA TITUS","2010","2010Q1","TRAVEL","13,168.33","13,168.33"
"HON. DINA TITUS","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","23,149.75","23,149.75"
"HON. DINA TITUS","2010","2010Q1","PRINTING AND REPRODUCTION","52,367.75","52,367.75"
"HON. DINA TITUS","2010","2010Q1","OTHER SERVICES","12,652.12","12,652.12"
"HON. DINA TITUS","2010","2010Q1","SUPPLIES AND MATERIALS","2,596.78","2,596.78"
"HON. DINA TITUS","2010","2010Q1","EQUIPMENT","1,044.99","1,044.99"
"HON. PAUL D. TONKO","2010","2010Q1","FRANKED MAIL","1,722.42","1,722.42"
"HON. PAUL D. TONKO","2010","2010Q1","PERSONNEL COMPENSATION","209,408.97","209,408.97"
"HON. PAUL D. TONKO","2010","2010Q1","TRAVEL","5,532.14","5,532.14"
"HON. PAUL D. TONKO","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","22,628.00","22,628.00"
"HON. PAUL D. TONKO","2010","2010Q1","PRINTING AND REPRODUCTION","201.65","201.65"
"HON. PAUL D. TONKO","2010","2010Q1","OTHER SERVICES","15,155.96","15,155.96"
"HON. PAUL D. TONKO","2010","2010Q1","SUPPLIES AND MATERIALS","7,655.86","7,655.86"
"HON. PAUL D. TONKO","2010","2010Q1","EQUIPMENT","2,435.40","2,435.40"
"HON. EDOLPHUS TOWNS","2010","2010Q1","FRANKED MAIL","1,370.70","1,370.70"
"HON. EDOLPHUS TOWNS","2010","2010Q1","PERSONNEL COMPENSATION","199,101.18","199,101.18"
"HON. EDOLPHUS TOWNS","2010","2010Q1","TRAVEL","4,009.06","4,009.06"
"HON. EDOLPHUS TOWNS","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","45,110.49","45,110.49"
"HON. EDOLPHUS TOWNS","2010","2010Q1","PRINTING AND REPRODUCTION","0.00","0.00"
"HON. EDOLPHUS TOWNS","2010","2010Q1","OTHER SERVICES","5,814.62","5,814.62"
"HON. EDOLPHUS TOWNS","2010","2010Q1","SUPPLIES AND MATERIALS","11,096.94","11,096.94"
"HON. EDOLPHUS TOWNS","2010","2010Q1","EQUIPMENT","1,561.11","1,561.11"
"HON. NIKI TSONGAS","2010","2010Q1","FRANKED MAIL","107.33","107.33"
"HON. NIKI TSONGAS","2010","2010Q1","PERSONNEL COMPENSATION","240,397.72","240,397.72"
"HON. NIKI TSONGAS","2010","2010Q1","TRAVEL","6,598.12","6,598.12"
"HON. NIKI TSONGAS","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","15,882.24","15,882.24"
"HON. NIKI TSONGAS","2010","2010Q1","PRINTING AND REPRODUCTION","143.82","143.82"
"HON. NIKI TSONGAS","2010","2010Q1","OTHER SERVICES","8,495.93","8,495.93"
"HON. NIKI TSONGAS","2010","2010Q1","SUPPLIES AND MATERIALS","6,650.71","6,650.71"
"HON. NIKI TSONGAS","2010","2010Q1","EQUIPMENT","912.99","912.99"
"HON. MICHAEL R. TURNER","2010","2010Q1","FRANKED MAIL","1,529.66","1,529.66"
"HON. MICHAEL R. TURNER","2010","2010Q1","PERSONNEL COMPENSATION","225,143.01","225,143.01"
"HON. MICHAEL R. TURNER","2010","2010Q1","TRAVEL","6,698.22","6,698.22"
"HON. MICHAEL R. TURNER","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","21,272.99","21,272.99"
"HON. MICHAEL R. TURNER","2010","2010Q1","PRINTING AND REPRODUCTION","470.18","470.18"
"HON. MICHAEL R. TURNER","2010","2010Q1","OTHER SERVICES","13,791.95","13,791.95"
"HON. MICHAEL R. TURNER","2010","2010Q1","SUPPLIES AND MATERIALS","2,853.89","2,853.89"
"HON. MICHAEL R. TURNER","2010","2010Q1","EQUIPMENT","1,171.43","1,171.43"
"HON. FRED UPTON","2010","2010Q1","FRANKED MAIL","962.18","962.18"
"HON. FRED UPTON","2010","2010Q1","PERSONNEL COMPENSATION","223,289.19","223,289.19"
"HON. FRED UPTON","2010","2010Q1","TRAVEL","7,091.85","7,091.85"
"HON. FRED UPTON","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","17,538.44","17,538.44"
"HON. FRED UPTON","2010","2010Q1","PRINTING AND REPRODUCTION","120.10","120.10"
"HON. FRED UPTON","2010","2010Q1","OTHER SERVICES","13,578.50","13,578.50"
"HON. FRED UPTON","2010","2010Q1","SUPPLIES AND MATERIALS","2,603.40","2,603.40"
"HON. FRED UPTON","2010","2010Q1","EQUIPMENT","729.00","729.00"
"HON. CHRIS VAN HOLLEN","2010","2010Q1","FRANKED MAIL","727.24","727.24"
"HON. CHRIS VAN HOLLEN","2010","2010Q1","PERSONNEL COMPENSATION","237,741.03","237,741.03"
"HON. CHRIS VAN HOLLEN","2010","2010Q1","TRAVEL","419.89","419.89"
"HON. CHRIS VAN HOLLEN","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","28,393.12","28,393.12"
"HON. CHRIS VAN HOLLEN","2010","2010Q1","OTHER SERVICES","3,442.00","3,442.00"
"HON. CHRIS VAN HOLLEN","2010","2010Q1","SUPPLIES AND MATERIALS","2,439.76","2,439.76"
"HON. CHRIS VAN HOLLEN","2010","2010Q1","EQUIPMENT","633.00","633.00"
"HON. NYDIA M VELAZQUEZ","2010","2010Q1","FRANKED MAIL","36,160.86","36,160.86"
"HON. NYDIA M VELAZQUEZ","2010","2010Q1","PERSONNEL COMPENSATION","224,980.05","224,980.05"
"HON. NYDIA M VELAZQUEZ","2010","2010Q1","TRAVEL","977.57","977.57"
"HON. NYDIA M VELAZQUEZ","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","35,008.79","35,008.79"
"HON. NYDIA M VELAZQUEZ","2010","2010Q1","PRINTING AND REPRODUCTION","61.30","61.30"
"HON. NYDIA M VELAZQUEZ","2010","2010Q1","OTHER SERVICES","14,046.00","14,046.00"
"HON. NYDIA M VELAZQUEZ","2010","2010Q1","SUPPLIES AND MATERIALS","5,933.58","5,933.58"
"HON. NYDIA M VELAZQUEZ","2010","2010Q1","EQUIPMENT","1,692.30","1,692.30"
"HON. PETER J VISCLOSKY","2010","2010Q1","FRANKED MAIL","19,062.21","19,062.21"
"HON. PETER J VISCLOSKY","2010","2010Q1","PERSONNEL COMPENSATION","200,372.39","200,372.39"
"HON. PETER J VISCLOSKY","2010","2010Q1","TRAVEL","12,008.87","12,008.87"
"HON. PETER J VISCLOSKY","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","12,795.78","12,795.78"
"HON. PETER J VISCLOSKY","2010","2010Q1","PRINTING AND REPRODUCTION","14,782.50","14,782.50"
"HON. PETER J VISCLOSKY","2010","2010Q1","OTHER SERVICES","12,296.00","12,296.00"
"HON. PETER J VISCLOSKY","2010","2010Q1","SUPPLIES AND MATERIALS","5,574.34","5,574.34"
"HON. PETER J VISCLOSKY","2010","2010Q1","EQUIPMENT","753.00","753.00"
"HON. GREG WALDEN","2010","2010Q1","FRANKED MAIL","6,265.01","6,265.01"
"HON. GREG WALDEN","2010","2010Q1","PERSONNEL COMPENSATION","257,791.64","257,791.64"
"HON. GREG WALDEN","2010","2010Q1","TRAVEL","16,669.32","16,669.32"
"HON. GREG WALDEN","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","22,586.48","22,586.48"
"HON. GREG WALDEN","2010","2010Q1","OTHER SERVICES","111.75","111.75"
"HON. GREG WALDEN","2010","2010Q1","SUPPLIES AND MATERIALS","1,311.63","1,311.63"
"HON. GREG WALDEN","2010","2010Q1","EQUIPMENT","2,810.85","2,810.85"
"HON. TIMOTHY J. WALZ","2010","2010Q1","FRANKED MAIL","13,007.25","13,007.25"
"HON. TIMOTHY J. WALZ","2010","2010Q1","PERSONNEL COMPENSATION","225,150.96","225,150.96"
"HON. TIMOTHY J. WALZ","2010","2010Q1","TRAVEL","17,142.57","17,142.57"
"HON. TIMOTHY J. WALZ","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","21,598.69","21,598.69"
"HON. TIMOTHY J. WALZ","2010","2010Q1","PRINTING AND REPRODUCTION","513.07","513.07"
"HON. TIMOTHY J. WALZ","2010","2010Q1","OTHER SERVICES","13,927.87","13,927.87"
"HON. TIMOTHY J. WALZ","2010","2010Q1","SUPPLIES AND MATERIALS","2,013.86","2,013.86"
"HON. TIMOTHY J. WALZ","2010","2010Q1","EQUIPMENT","592.75","592.75"
"HON. ZACH WAMP","2010","2010Q1","FRANKED MAIL","766.62","766.62"
"HON. ZACH WAMP","2010","2010Q1","PERSONNEL COMPENSATION","249,144.04","249,144.04"
"HON. ZACH WAMP","2010","2010Q1","TRAVEL","6,587.48","6,587.48"
"HON. ZACH WAMP","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","18,455.32","18,455.32"
"HON. ZACH WAMP","2010","2010Q1","PRINTING AND REPRODUCTION","174.05","174.05"
"HON. ZACH WAMP","2010","2010Q1","OTHER SERVICES","7,148.82","7,148.82"
"HON. ZACH WAMP","2010","2010Q1","SUPPLIES AND MATERIALS","2,467.50","2,467.50"
"HON. ZACH WAMP","2010","2010Q1","EQUIPMENT","486.30","486.30"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2010Q1","FRANKED MAIL","6,563.92","6,563.92"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2010Q1","PERSONNEL COMPENSATION","244,440.16","244,440.16"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2010Q1","TRAVEL","20,485.97","20,485.97"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","8,506.91","8,506.91"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2010Q1","PRINTING AND REPRODUCTION","32,113.66","32,113.66"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2010Q1","OTHER SERVICES","2,873.50","2,873.50"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2010Q1","SUPPLIES AND MATERIALS","7,267.14","7,267.14"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2010Q1","EQUIPMENT","2,017.45","2,017.45"
"HON. MAXINE WATERS","2010","2010Q1","FRANKED MAIL","421.24","421.24"
"HON. MAXINE WATERS","2010","2010Q1","PERSONNEL COMPENSATION","196,518.20","196,518.20"
"HON. MAXINE WATERS","2010","2010Q1","TRAVEL","1,621.51","1,621.51"
"HON. MAXINE WATERS","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","15,452.70","15,452.70"
"HON. MAXINE WATERS","2010","2010Q1","PRINTING AND REPRODUCTION","6.40","6.40"
"HON. MAXINE WATERS","2010","2010Q1","OTHER SERVICES","6,552.00","6,552.00"
"HON. MAXINE WATERS","2010","2010Q1","SUPPLIES AND MATERIALS","6,309.37","6,309.37"
"HON. MAXINE WATERS","2010","2010Q1","EQUIPMENT","2,385.00","2,385.00"
"HON. DIANE E. WATSON","2010","2010Q1","FRANKED MAIL","518.37","518.37"
"HON. DIANE E. WATSON","2010","2010Q1","PERSONNEL COMPENSATION","305,006.73","305,006.73"
"HON. DIANE E. WATSON","2010","2010Q1","TRAVEL","7,205.26","7,205.26"
"HON. DIANE E. WATSON","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","31,785.12","31,785.12"
"HON. DIANE E. WATSON","2010","2010Q1","PRINTING AND REPRODUCTION","619.20","619.20"
"HON. DIANE E. WATSON","2010","2010Q1","OTHER SERVICES","1,200.00","1,200.00"
"HON. DIANE E. WATSON","2010","2010Q1","SUPPLIES AND MATERIALS","6,997.07","6,997.07"
"HON. DIANE E. WATSON","2010","2010Q1","EQUIPMENT","146.97","146.97"
"HON. MELVIN L WATT","2010","2010Q1","FRANKED MAIL","442.35","442.35"
"HON. MELVIN L WATT","2010","2010Q1","PERSONNEL COMPENSATION","242,466.67","242,466.67"
"HON. MELVIN L WATT","2010","2010Q1","TRAVEL","10,348.87","10,348.87"
"HON. MELVIN L WATT","2010","2010Q1","RENT, COMMUNICATION, UTILITIES","22,358.46","22,358.46"
"HON. MELVIN L WATT","2010","2010Q1","PRINTING AND REPRODUCTION","476.63","476.63"
"HON. MELVIN L WATT","2010","2010Q1","OTHER SERVICES","13,365.00","13,365.00"
"HON. MELVIN L WATT","2010","2010Q1","SUPPLIES AND MATERIALS","2,637.95","2,637.95"
"HON. MELVIN L WATT","2010","2010Q1","EQUIPMENT","578.00","578.00"
"HON. HENRY A WAXMAN","2010","2010Q1","FRANKED MAIL","459.74","459.74"
