"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. CHRISTOPHER H. SMITH","2013","2013Q1","FRANKED MAIL","2,205.48","2,205.48"
"HON. CHRISTOPHER H. SMITH","2013","2013Q1","PERSONNEL COMPENSATION","194,646.77","194,646.77"
"HON. CHRISTOPHER H. SMITH","2013","2013Q1","TRAVEL","4,553.97","4,553.97"
"HON. CHRISTOPHER H. SMITH","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","18,381.30","18,381.30"
"HON. CHRISTOPHER H. SMITH","2013","2013Q1","PRINTING AND REPRODUCTION","407.59","407.59"
"HON. CHRISTOPHER H. SMITH","2013","2013Q1","OTHER SERVICES","424.88","424.88"
"HON. CHRISTOPHER H. SMITH","2013","2013Q1","SUPPLIES AND MATERIALS","5,053.33","5,053.33"
"HON. CHRISTOPHER H. SMITH","2013","2013Q1","EQUIPMENT","828.00","828.00"
"HON. LAMAR SMITH","2013","2013Q1","FRANKED MAIL","18,252.45","18,252.45"
"HON. LAMAR SMITH","2013","2013Q1","PERSONNEL COMPENSATION","190,812.98","190,812.98"
"HON. LAMAR SMITH","2013","2013Q1","TRAVEL","4,088.18","4,088.18"
"HON. LAMAR SMITH","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","19,027.92","19,027.92"
"HON. LAMAR SMITH","2013","2013Q1","PRINTING AND REPRODUCTION","980.67","980.67"
"HON. LAMAR SMITH","2013","2013Q1","OTHER SERVICES","12,373.20","12,373.20"
"HON. LAMAR SMITH","2013","2013Q1","SUPPLIES AND MATERIALS","4,488.58","4,488.58"
"HON. LAMAR SMITH","2013","2013Q1","EQUIPMENT","1,198.62","1,198.62"
"HON. STEVE SOUTHERLAND II","2013","2013Q1","FRANKED MAIL","2,957.30","2,957.30"
"HON. STEVE SOUTHERLAND II","2013","2013Q1","PERSONNEL COMPENSATION","197,922.21","197,922.21"
"HON. STEVE SOUTHERLAND II","2013","2013Q1","TRAVEL","16,146.00","16,146.00"
"HON. STEVE SOUTHERLAND II","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","14,590.28","14,590.28"
"HON. STEVE SOUTHERLAND II","2013","2013Q1","PRINTING AND REPRODUCTION","261.29","261.29"
"HON. STEVE SOUTHERLAND II","2013","2013Q1","OTHER SERVICES","9,741.00","9,741.00"
"HON. STEVE SOUTHERLAND II","2013","2013Q1","SUPPLIES AND MATERIALS","1,749.27","1,749.27"
"HON. STEVE SOUTHERLAND II","2013","2013Q1","EQUIPMENT","976.94","976.94"
"HON. JACKIE SPEIER","2013","2013Q1","FRANKED MAIL","3,459.93","3,459.93"
"HON. JACKIE SPEIER","2013","2013Q1","PERSONNEL COMPENSATION","256,765.77","256,765.77"
"HON. JACKIE SPEIER","2013","2013Q1","TRAVEL","4,444.58","4,444.58"
"HON. JACKIE SPEIER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","25,972.27","25,972.27"
"HON. JACKIE SPEIER","2013","2013Q1","PRINTING AND REPRODUCTION","3,957.67","3,957.67"
"HON. JACKIE SPEIER","2013","2013Q1","OTHER SERVICES","9,602.00","9,602.00"
"HON. JACKIE SPEIER","2013","2013Q1","SUPPLIES AND MATERIALS","3,371.55","3,371.55"
"HON. JACKIE SPEIER","2013","2013Q1","EQUIPMENT","773.49","773.49"
"HON. CHRIS STEWART","2013","2013Q1","FRANKED MAIL","253.49","253.49"
"HON. CHRIS STEWART","2013","2013Q1","PERSONNEL COMPENSATION","186,682.79","186,682.79"
"HON. CHRIS STEWART","2013","2013Q1","TRAVEL","12,040.97","12,040.97"
"HON. CHRIS STEWART","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","11,427.33","11,427.33"
"HON. CHRIS STEWART","2013","2013Q1","PRINTING AND REPRODUCTION","1,600.95","1,600.95"
"HON. CHRIS STEWART","2013","2013Q1","OTHER SERVICES","10,454.97","10,454.97"
"HON. CHRIS STEWART","2013","2013Q1","SUPPLIES AND MATERIALS","3,905.22","3,905.22"
"HON. CHRIS STEWART","2013","2013Q1","EQUIPMENT","482.73","482.73"
"HON. STEVE STIVERS","2013","2013Q1","FRANKED MAIL","268.09","268.09"
"HON. STEVE STIVERS","2013","2013Q1","PERSONNEL COMPENSATION","195,544.42","195,544.42"
"HON. STEVE STIVERS","2013","2013Q1","TRAVEL","8,664.86","8,664.86"
"HON. STEVE STIVERS","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","11,862.42","11,862.42"
"HON. STEVE STIVERS","2013","2013Q1","PRINTING AND REPRODUCTION","627.59","627.59"
"HON. STEVE STIVERS","2013","2013Q1","OTHER SERVICES","14,953.32","14,953.32"
"HON. STEVE STIVERS","2013","2013Q1","SUPPLIES AND MATERIALS","2,692.45","2,692.45"
"HON. STEVE STIVERS","2013","2013Q1","EQUIPMENT","497.70","497.70"
"HON. STEVE STOCKMAN","2013","2013Q1","FRANKED MAIL","42.64","42.64"
"HON. STEVE STOCKMAN","2013","2013Q1","PERSONNEL COMPENSATION","181,405.56","181,405.56"
"HON. STEVE STOCKMAN","2013","2013Q1","TRAVEL","2,185.94","2,185.94"
"HON. STEVE STOCKMAN","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","3,653.76","3,653.76"
"HON. STEVE STOCKMAN","2013","2013Q1","PRINTING AND REPRODUCTION","357.99","357.99"
"HON. STEVE STOCKMAN","2013","2013Q1","OTHER SERVICES","9,675.00","9,675.00"
"HON. STEVE STOCKMAN","2013","2013Q1","SUPPLIES AND MATERIALS","4,488.29","4,488.29"
"HON. STEVE STOCKMAN","2013","2013Q1","EQUIPMENT","5,234.15","5,234.15"
"HON. MARLIN A. STUTZMAN","2013","2013Q1","FRANKED MAIL","2,210.91","2,210.91"
"HON. MARLIN A. STUTZMAN","2013","2013Q1","PERSONNEL COMPENSATION","207,702.80","207,702.80"
"HON. MARLIN A. STUTZMAN","2013","2013Q1","TRAVEL","9,355.08","9,355.08"
"HON. MARLIN A. STUTZMAN","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","13,568.76","13,568.76"
"HON. MARLIN A. STUTZMAN","2013","2013Q1","PRINTING AND REPRODUCTION","1,146.39","1,146.39"
"HON. MARLIN A. STUTZMAN","2013","2013Q1","OTHER SERVICES","10,554.89","10,554.89"
"HON. MARLIN A. STUTZMAN","2013","2013Q1","SUPPLIES AND MATERIALS","3,421.26","3,421.26"
"HON. MARLIN A. STUTZMAN","2013","2013Q1","EQUIPMENT","537.75","537.75"
"HON. ERIC SWALWELL","2013","2013Q1","FRANKED MAIL","12,260.78","12,260.78"
"HON. ERIC SWALWELL","2013","2013Q1","PERSONNEL COMPENSATION","167,152.77","167,152.77"
"HON. ERIC SWALWELL","2013","2013Q1","TRAVEL","2,839.39","2,839.39"
"HON. ERIC SWALWELL","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","15,864.56","15,864.56"
"HON. ERIC SWALWELL","2013","2013Q1","PRINTING AND REPRODUCTION","1,448.19","1,448.19"
"HON. ERIC SWALWELL","2013","2013Q1","OTHER SERVICES","9,519.00","9,519.00"
"HON. ERIC SWALWELL","2013","2013Q1","SUPPLIES AND MATERIALS","15,091.53","15,091.53"
"HON. ERIC SWALWELL","2013","2013Q1","EQUIPMENT","1,794.94","1,794.94"
"HON. MARK TAKANO","2013","2013Q1","FRANKED MAIL","187.64","187.64"
"HON. MARK TAKANO","2013","2013Q1","PERSONNEL COMPENSATION","175,111.11","175,111.11"
"HON. MARK TAKANO","2013","2013Q1","TRAVEL","17,340.21","17,340.21"
"HON. MARK TAKANO","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","23,452.92","23,452.92"
"HON. MARK TAKANO","2013","2013Q1","PRINTING AND REPRODUCTION","1,684.03","1,684.03"
"HON. MARK TAKANO","2013","2013Q1","OTHER SERVICES","10,235.00","10,235.00"
"HON. MARK TAKANO","2013","2013Q1","SUPPLIES AND MATERIALS","16,301.54","16,301.54"
"HON. MARK TAKANO","2013","2013Q1","EQUIPMENT","7,482.76","7,482.76"
"HON. LEE TERRY","2013","2013Q1","FRANKED MAIL","959.70","959.70"
"HON. LEE TERRY","2013","2013Q1","PERSONNEL COMPENSATION","221,528.92","221,528.92"
"HON. LEE TERRY","2013","2013Q1","TRAVEL","7,167.63","7,167.63"
"HON. LEE TERRY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","15,470.34","15,470.34"
"HON. LEE TERRY","2013","2013Q1","PRINTING AND REPRODUCTION","234.87","234.87"
"HON. LEE TERRY","2013","2013Q1","OTHER SERVICES","12,002.00","12,002.00"
"HON. LEE TERRY","2013","2013Q1","SUPPLIES AND MATERIALS","5,080.95","5,080.95"
"HON. LEE TERRY","2013","2013Q1","EQUIPMENT","237.30","237.30"
"HON. BENNIE G. THOMPSON","2013","2013Q1","FRANKED MAIL","694.85","694.85"
"HON. BENNIE G. THOMPSON","2013","2013Q1","PERSONNEL COMPENSATION","214,864.13","214,864.13"
"HON. BENNIE G. THOMPSON","2013","2013Q1","TRAVEL","12,224.81","12,224.81"
"HON. BENNIE G. THOMPSON","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","23,260.74","23,260.74"
"HON. BENNIE G. THOMPSON","2013","2013Q1","PRINTING AND REPRODUCTION","117.90","117.90"
"HON. BENNIE G. THOMPSON","2013","2013Q1","OTHER SERVICES","11,664.00","11,664.00"
"HON. BENNIE G. THOMPSON","2013","2013Q1","SUPPLIES AND MATERIALS","17,809.33","17,809.33"
"HON. BENNIE G. THOMPSON","2013","2013Q1","EQUIPMENT","3,135.21","3,135.21"
"HON. GLENN THOMPSON","2013","2013Q1","FRANKED MAIL","204.15","204.15"
"HON. GLENN THOMPSON","2013","2013Q1","PERSONNEL COMPENSATION","271,466.20","271,466.20"
"HON. GLENN THOMPSON","2013","2013Q1","TRAVEL","9,361.32","9,361.32"
"HON. GLENN THOMPSON","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","10,415.99","10,415.99"
"HON. GLENN THOMPSON","2013","2013Q1","PRINTING AND REPRODUCTION","3.20","3.20"
"HON. GLENN THOMPSON","2013","2013Q1","OTHER SERVICES","9,744.00","9,744.00"
"HON. GLENN THOMPSON","2013","2013Q1","SUPPLIES AND MATERIALS","910.60","910.60"
"HON. GLENN THOMPSON","2013","2013Q1","EQUIPMENT","653.00","653.00"
"HON. MIKE THOMPSON","2013","2013Q1","FRANKED MAIL","208.89","208.89"
"HON. MIKE THOMPSON","2013","2013Q1","PERSONNEL COMPENSATION","254,662.88","254,662.88"
"HON. MIKE THOMPSON","2013","2013Q1","TRAVEL","6,533.01","6,533.01"
"HON. MIKE THOMPSON","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","15,128.64","15,128.64"
"HON. MIKE THOMPSON","2013","2013Q1","PRINTING AND REPRODUCTION","577.77","577.77"
"HON. MIKE THOMPSON","2013","2013Q1","OTHER SERVICES","10,794.54","10,794.54"
"HON. MIKE THOMPSON","2013","2013Q1","SUPPLIES AND MATERIALS","1,716.92","1,716.92"
"HON. MIKE THOMPSON","2013","2013Q1","EQUIPMENT","3,045.00","3,045.00"
"HON. MAC THORNBERRY","2013","2013Q1","FRANKED MAIL","4,364.50","4,364.50"
"HON. MAC THORNBERRY","2013","2013Q1","PERSONNEL COMPENSATION","220,020.47","220,020.47"
"HON. MAC THORNBERRY","2013","2013Q1","TRAVEL","21,356.63","21,356.63"
"HON. MAC THORNBERRY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","20,351.30","20,351.30"
"HON. MAC THORNBERRY","2013","2013Q1","PRINTING AND REPRODUCTION","1,307.19","1,307.19"
"HON. MAC THORNBERRY","2013","2013Q1","OTHER SERVICES","10,875.30","10,875.30"
"HON. MAC THORNBERRY","2013","2013Q1","SUPPLIES AND MATERIALS","3,039.24","3,039.24"
"HON. MAC THORNBERRY","2013","2013Q1","EQUIPMENT","355.21","355.21"
"HON. PATRICK J. TIBERI","2013","2013Q1","FRANKED MAIL","234.72","234.72"
"HON. PATRICK J. TIBERI","2013","2013Q1","PERSONNEL COMPENSATION","240,344.60","240,344.60"
"HON. PATRICK J. TIBERI","2013","2013Q1","TRAVEL","11,256.69","11,256.69"
"HON. PATRICK J. TIBERI","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","24,058.34","24,058.34"
"HON. PATRICK J. TIBERI","2013","2013Q1","PRINTING AND REPRODUCTION","259.60","259.60"
"HON. PATRICK J. TIBERI","2013","2013Q1","OTHER SERVICES","10,756.00","10,756.00"
"HON. PATRICK J. TIBERI","2013","2013Q1","SUPPLIES AND MATERIALS","19,540.08","19,540.08"
"HON. PATRICK J. TIBERI","2013","2013Q1","EQUIPMENT","881.84","881.84"
"HON. JOHN F. TIERNEY","2013","2013Q1","FRANKED MAIL","2,708.70","2,708.70"
"HON. JOHN F. TIERNEY","2013","2013Q1","PERSONNEL COMPENSATION","223,998.55","223,998.55"
"HON. JOHN F. TIERNEY","2013","2013Q1","TRAVEL","2,333.74","2,333.74"
"HON. JOHN F. TIERNEY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","18,276.12","18,276.12"
"HON. JOHN F. TIERNEY","2013","2013Q1","PRINTING AND REPRODUCTION","80.00","80.00"
"HON. JOHN F. TIERNEY","2013","2013Q1","OTHER SERVICES","7,578.46","7,578.46"
"HON. JOHN F. TIERNEY","2013","2013Q1","SUPPLIES AND MATERIALS","804.63","804.63"
"HON. JOHN F. TIERNEY","2013","2013Q1","EQUIPMENT","1,260.75","1,260.75"
"HON. SCOTT R. TIPTON","2013","2013Q1","FRANKED MAIL","8,474.78","8,474.78"
"HON. SCOTT R. TIPTON","2013","2013Q1","PERSONNEL COMPENSATION","211,416.69","211,416.69"
"HON. SCOTT R. TIPTON","2013","2013Q1","TRAVEL","19,355.05","19,355.05"
"HON. SCOTT R. TIPTON","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","16,895.66","16,895.66"
"HON. SCOTT R. TIPTON","2013","2013Q1","PRINTING AND REPRODUCTION","364.58","364.58"
"HON. SCOTT R. TIPTON","2013","2013Q1","OTHER SERVICES","9,599.85","9,599.85"
"HON. SCOTT R. TIPTON","2013","2013Q1","SUPPLIES AND MATERIALS","1,387.24","1,387.24"
"HON. SCOTT R. TIPTON","2013","2013Q1","EQUIPMENT","1,388.72","1,388.72"
"HON. DINA TITUS","2013","2013Q1","FRANKED MAIL","133.30","133.30"
"HON. DINA TITUS","2013","2013Q1","PERSONNEL COMPENSATION","176,721.64","176,721.64"
"HON. DINA TITUS","2013","2013Q1","TRAVEL","9,042.49","9,042.49"
"HON. DINA TITUS","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","20,447.89","20,447.89"
"HON. DINA TITUS","2013","2013Q1","PRINTING AND REPRODUCTION","1,063.65","1,063.65"
"HON. DINA TITUS","2013","2013Q1","OTHER SERVICES","10,519.00","10,519.00"
"HON. DINA TITUS","2013","2013Q1","SUPPLIES AND MATERIALS","3,309.00","3,309.00"
"HON. DINA TITUS","2013","2013Q1","EQUIPMENT","5,828.64","5,828.64"
"HON. PAUL D. TONKO","2013","2013Q1","FRANKED MAIL","1,990.88","1,990.88"
"HON. PAUL D. TONKO","2013","2013Q1","PERSONNEL COMPENSATION","180,287.23","180,287.23"
"HON. PAUL D. TONKO","2013","2013Q1","TRAVEL","3,753.84","3,753.84"
"HON. PAUL D. TONKO","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","23,198.77","23,198.77"
"HON. PAUL D. TONKO","2013","2013Q1","PRINTING AND REPRODUCTION","1,079.17","1,079.17"
"HON. PAUL D. TONKO","2013","2013Q1","OTHER SERVICES","11,028.00","11,028.00"
"HON. PAUL D. TONKO","2013","2013Q1","SUPPLIES AND MATERIALS","597.80","597.80"
"HON. PAUL D. TONKO","2013","2013Q1","EQUIPMENT","1,618.50","1,618.50"
"HON. NIKI TSONGAS","2013","2013Q1","FRANKED MAIL","97.06","97.06"
"HON. NIKI TSONGAS","2013","2013Q1","PERSONNEL COMPENSATION","264,236.17","264,236.17"
"HON. NIKI TSONGAS","2013","2013Q1","TRAVEL","3,134.19","3,134.19"
"HON. NIKI TSONGAS","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","16,438.77","16,438.77"
"HON. NIKI TSONGAS","2013","2013Q1","PRINTING AND REPRODUCTION","342.80","342.80"
"HON. NIKI TSONGAS","2013","2013Q1","OTHER SERVICES","18,264.47","18,264.47"
"HON. NIKI TSONGAS","2013","2013Q1","SUPPLIES AND MATERIALS","4,600.39","4,600.39"
"HON. NIKI TSONGAS","2013","2013Q1","EQUIPMENT","1,293.93","1,293.93"
"HON. MICHAEL R. TURNER","2013","2013Q1","FRANKED MAIL","614.43","614.43"
"HON. MICHAEL R. TURNER","2013","2013Q1","PERSONNEL COMPENSATION","224,722.25","224,722.25"
"HON. MICHAEL R. TURNER","2013","2013Q1","TRAVEL","10,006.20","10,006.20"
"HON. MICHAEL R. TURNER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","15,991.27","15,991.27"
"HON. MICHAEL R. TURNER","2013","2013Q1","PRINTING AND REPRODUCTION","145.00","145.00"
"HON. MICHAEL R. TURNER","2013","2013Q1","OTHER SERVICES","12,574.03","12,574.03"
"HON. MICHAEL R. TURNER","2013","2013Q1","SUPPLIES AND MATERIALS","323.39","323.39"
"HON. MICHAEL R. TURNER","2013","2013Q1","EQUIPMENT","975.99","975.99"
"HON. FRED UPTON","2013","2013Q1","FRANKED MAIL","4,518.11","4,518.11"
"HON. FRED UPTON","2013","2013Q1","PERSONNEL COMPENSATION","210,226.88","210,226.88"
"HON. FRED UPTON","2013","2013Q1","TRAVEL","6,632.47","6,632.47"
"HON. FRED UPTON","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","21,690.46","21,690.46"
"HON. FRED UPTON","2013","2013Q1","PRINTING AND REPRODUCTION","481.01","481.01"
"HON. FRED UPTON","2013","2013Q1","OTHER SERVICES","11,612.72","11,612.72"
"HON. FRED UPTON","2013","2013Q1","SUPPLIES AND MATERIALS","2,371.89","2,371.89"
"HON. FRED UPTON","2013","2013Q1","EQUIPMENT","1,630.74","1,630.74"
"HON. DAVID G. VALADAO","2013","2013Q1","FRANKED MAIL","15.57","15.57"
"HON. DAVID G. VALADAO","2013","2013Q1","PERSONNEL COMPENSATION","171,580.42","171,580.42"
"HON. DAVID G. VALADAO","2013","2013Q1","TRAVEL","26,703.39","26,703.39"
"HON. DAVID G. VALADAO","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","11,639.59","11,639.59"
"HON. DAVID G. VALADAO","2013","2013Q1","PRINTING AND REPRODUCTION","2,586.66","2,586.66"
"HON. DAVID G. VALADAO","2013","2013Q1","OTHER SERVICES","12,423.92","12,423.92"
"HON. DAVID G. VALADAO","2013","2013Q1","SUPPLIES AND MATERIALS","10,939.80","10,939.80"
"HON. DAVID G. VALADAO","2013","2013Q1","EQUIPMENT","1,380.88","1,380.88"
"HON. CHRIS VAN HOLLEN","2013","2013Q1","FRANKED MAIL","354.87","354.87"
"HON. CHRIS VAN HOLLEN","2013","2013Q1","PERSONNEL COMPENSATION","226,463.09","226,463.09"
"HON. CHRIS VAN HOLLEN","2013","2013Q1","TRAVEL","915.74","915.74"
"HON. CHRIS VAN HOLLEN","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","21,117.37","21,117.37"
"HON. CHRIS VAN HOLLEN","2013","2013Q1","PRINTING AND REPRODUCTION","365.34","365.34"
"HON. CHRIS VAN HOLLEN","2013","2013Q1","OTHER SERVICES","6,819.00","6,819.00"
"HON. CHRIS VAN HOLLEN","2013","2013Q1","SUPPLIES AND MATERIALS","1,933.92","1,933.92"
"HON. CHRIS VAN HOLLEN","2013","2013Q1","EQUIPMENT","657.60","657.60"
"HON. JUAN VARGAS","2013","2013Q1","FRANKED MAIL","62.72","62.72"
"HON. JUAN VARGAS","2013","2013Q1","PERSONNEL COMPENSATION","151,783.67","151,783.67"
"HON. JUAN VARGAS","2013","2013Q1","TRAVEL","6,525.29","6,525.29"
"HON. JUAN VARGAS","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","17,584.12","17,584.12"
"HON. JUAN VARGAS","2013","2013Q1","PRINTING AND REPRODUCTION","5,986.90","5,986.90"
"HON. JUAN VARGAS","2013","2013Q1","OTHER SERVICES","9,519.00","9,519.00"
"HON. JUAN VARGAS","2013","2013Q1","SUPPLIES AND MATERIALS","3,357.71","3,357.71"
"HON. JUAN VARGAS","2013","2013Q1","EQUIPMENT","9,761.80","9,761.80"
"HON. MARC A. VEASEY","2013","2013Q1","FRANKED MAIL","192.72","192.72"
"HON. MARC A. VEASEY","2013","2013Q1","PERSONNEL COMPENSATION","205,755.56","205,755.56"
"HON. MARC A. VEASEY","2013","2013Q1","TRAVEL","5,993.65","5,993.65"
"HON. MARC A. VEASEY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","22,071.46","22,071.46"
"HON. MARC A. VEASEY","2013","2013Q1","PRINTING AND REPRODUCTION","925.07","925.07"
"HON. MARC A. VEASEY","2013","2013Q1","OTHER SERVICES","7,450.00","7,450.00"
"HON. MARC A. VEASEY","2013","2013Q1","SUPPLIES AND MATERIALS","2,372.75","2,372.75"
"HON. MARC A. VEASEY","2013","2013Q1","EQUIPMENT","16,800.94","16,800.94"
"HON. FILEMON VELA","2013","2013Q1","FRANKED MAIL","230.13","230.13"
"HON. FILEMON VELA","2013","2013Q1","PERSONNEL COMPENSATION","209,319.47","209,319.47"
"HON. FILEMON VELA","2013","2013Q1","TRAVEL","8,241.61","8,241.61"
"HON. FILEMON VELA","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","13,559.25","13,559.25"
"HON. FILEMON VELA","2013","2013Q1","PRINTING AND REPRODUCTION","3,422.03","3,422.03"
"HON. FILEMON VELA","2013","2013Q1","OTHER SERVICES","14,267.14","14,267.14"
"HON. FILEMON VELA","2013","2013Q1","SUPPLIES AND MATERIALS","14,487.44","14,487.44"
"HON. FILEMON VELA","2013","2013Q1","EQUIPMENT","1,327.62","1,327.62"
"HON. NYDIA M. VELAZQUEZ","2013","2013Q1","FRANKED MAIL","38.33","38.33"
"HON. NYDIA M. VELAZQUEZ","2013","2013Q1","PERSONNEL COMPENSATION","172,502.20","172,502.20"
"HON. NYDIA M. VELAZQUEZ","2013","2013Q1","TRAVEL","1,688.45","1,688.45"
"HON. NYDIA M. VELAZQUEZ","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","35,416.57","35,416.57"
"HON. NYDIA M. VELAZQUEZ","2013","2013Q1","PRINTING AND REPRODUCTION","83.00","83.00"
"HON. NYDIA M. VELAZQUEZ","2013","2013Q1","OTHER SERVICES","11,878.00","11,878.00"
"HON. NYDIA M. VELAZQUEZ","2013","2013Q1","SUPPLIES AND MATERIALS","1,010.08","1,010.08"
"HON. NYDIA M. VELAZQUEZ","2013","2013Q1","EQUIPMENT","1,836.86","1,836.86"
"HON. PETER J. VISCLOSKY","2013","2013Q1","FRANKED MAIL","40,429.75","40,429.75"
"HON. PETER J. VISCLOSKY","2013","2013Q1","PERSONNEL COMPENSATION","181,525.18","181,525.18"
"HON. PETER J. VISCLOSKY","2013","2013Q1","TRAVEL","15,140.44","15,140.44"
"HON. PETER J. VISCLOSKY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","19,085.86","19,085.86"
"HON. PETER J. VISCLOSKY","2013","2013Q1","PRINTING AND REPRODUCTION","271.00","271.00"
"HON. PETER J. VISCLOSKY","2013","2013Q1","OTHER SERVICES","11,623.00","11,623.00"
"HON. PETER J. VISCLOSKY","2013","2013Q1","SUPPLIES AND MATERIALS","4,585.67","4,585.67"
"HON. PETER J. VISCLOSKY","2013","2013Q1","EQUIPMENT","753.00","753.00"
"HON. ANN WAGNER","2013","2013Q1","FRANKED MAIL","203.55","203.55"
"HON. ANN WAGNER","2013","2013Q1","PERSONNEL COMPENSATION","181,225.00","181,225.00"
"HON. ANN WAGNER","2013","2013Q1","TRAVEL","8,781.28","8,781.28"
"HON. ANN WAGNER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","16,284.75","16,284.75"
"HON. ANN WAGNER","2013","2013Q1","PRINTING AND REPRODUCTION","1,188.22","1,188.22"
"HON. ANN WAGNER","2013","2013Q1","OTHER SERVICES","5,806.00","5,806.00"
"HON. ANN WAGNER","2013","2013Q1","SUPPLIES AND MATERIALS","6,426.94","6,426.94"
"HON. ANN WAGNER","2013","2013Q1","EQUIPMENT","1,143.10","1,143.10"
"HON. TIM WALBERG","2013","2013Q1","FRANKED MAIL","5,524.38","5,524.38"
"HON. TIM WALBERG","2013","2013Q1","PERSONNEL COMPENSATION","222,970.15","222,970.15"
"HON. TIM WALBERG","2013","2013Q1","TRAVEL","8,908.39","8,908.39"
"HON. TIM WALBERG","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","9,315.74","9,315.74"
"HON. TIM WALBERG","2013","2013Q1","PRINTING AND REPRODUCTION","1,077.13","1,077.13"
"HON. TIM WALBERG","2013","2013Q1","OTHER SERVICES","11,099.62","11,099.62"
"HON. TIM WALBERG","2013","2013Q1","SUPPLIES AND MATERIALS","2,979.69","2,979.69"
"HON. TIM WALBERG","2013","2013Q1","EQUIPMENT","5,844.45","5,844.45"
"HON. GREG WALDEN","2013","2013Q1","FRANKED MAIL","5,921.99","5,921.99"
"HON. GREG WALDEN","2013","2013Q1","PERSONNEL COMPENSATION","305,266.59","305,266.59"
"HON. GREG WALDEN","2013","2013Q1","TRAVEL","10,668.34","10,668.34"
"HON. GREG WALDEN","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","22,691.72","22,691.72"
"HON. GREG WALDEN","2013","2013Q1","PRINTING AND REPRODUCTION","474.08","474.08"
"HON. GREG WALDEN","2013","2013Q1","OTHER SERVICES","13,269.14","13,269.14"
"HON. GREG WALDEN","2013","2013Q1","SUPPLIES AND MATERIALS","4,214.10","4,214.10"
"HON. GREG WALDEN","2013","2013Q1","EQUIPMENT","887.18","887.18"
"HON. JACKIE WALORSKI","2013","2013Q1","FRANKED MAIL","185.58","185.58"
"HON. JACKIE WALORSKI","2013","2013Q1","PERSONNEL COMPENSATION","142,429.45","142,429.45"
"HON. JACKIE WALORSKI","2013","2013Q1","TRAVEL","9,053.72","9,053.72"
"HON. JACKIE WALORSKI","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","8,820.79","8,820.79"
"HON. JACKIE WALORSKI","2013","2013Q1","PRINTING AND REPRODUCTION","2,026.54","2,026.54"
"HON. JACKIE WALORSKI","2013","2013Q1","OTHER SERVICES","10,434.50","10,434.50"
"HON. JACKIE WALORSKI","2013","2013Q1","SUPPLIES AND MATERIALS","2,948.91","2,948.91"
"HON. JACKIE WALORSKI","2013","2013Q1","EQUIPMENT","387.99","387.99"
"HON. TIMOTHY J. WALZ","2013","2013Q1","FRANKED MAIL","-73.60","-73.60"
"HON. TIMOTHY J. WALZ","2013","2013Q1","PERSONNEL COMPENSATION","226,546.24","226,546.24"
"HON. TIMOTHY J. WALZ","2013","2013Q1","TRAVEL","7,867.78","7,867.78"
"HON. TIMOTHY J. WALZ","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","20,381.94","20,381.94"
"HON. TIMOTHY J. WALZ","2013","2013Q1","PRINTING AND REPRODUCTION","104.27","104.27"
"HON. TIMOTHY J. WALZ","2013","2013Q1","OTHER SERVICES","14,382.42","14,382.42"
"HON. TIMOTHY J. WALZ","2013","2013Q1","SUPPLIES AND MATERIALS","1,221.55","1,221.55"
"HON. TIMOTHY J. WALZ","2013","2013Q1","EQUIPMENT","731.61","731.61"
"HON. DEBBIE WASSERMAN-SCHULTZ","2013","2013Q1","FRANKED MAIL","3,575.03","3,575.03"
