"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. GLENN THOMPSON","2012","2012Q1","TRAVEL","6,913.16","6,913.16"
"HON. GLENN THOMPSON","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","9,886.31","9,886.31"
"HON. GLENN THOMPSON","2012","2012Q1","PRINTING AND REPRODUCTION","79.90","79.90"
"HON. GLENN THOMPSON","2012","2012Q1","OTHER SERVICES","4,349.00","4,349.00"
"HON. GLENN THOMPSON","2012","2012Q1","SUPPLIES AND MATERIALS","702.69","702.69"
"HON. GLENN THOMPSON","2012","2012Q1","EQUIPMENT","679.00","679.00"
"HON. MIKE THOMPSON","2012","2012Q1","FRANKED MAIL","628.93","628.93"
"HON. MIKE THOMPSON","2012","2012Q1","PERSONNEL COMPENSATION","263,324.64","263,324.64"
"HON. MIKE THOMPSON","2012","2012Q1","TRAVEL","9,201.05","9,201.05"
"HON. MIKE THOMPSON","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","18,208.85","18,208.85"
"HON. MIKE THOMPSON","2012","2012Q1","PRINTING AND REPRODUCTION","266.06","266.06"
"HON. MIKE THOMPSON","2012","2012Q1","OTHER SERVICES","9,833.57","9,833.57"
"HON. MIKE THOMPSON","2012","2012Q1","SUPPLIES AND MATERIALS","988.18","988.18"
"HON. MIKE THOMPSON","2012","2012Q1","EQUIPMENT","722.90","722.90"
"HON. MAC THORNBERRY","2012","2012Q1","FRANKED MAIL","925.90","925.90"
"HON. MAC THORNBERRY","2012","2012Q1","PERSONNEL COMPENSATION","229,139.17","229,139.17"
"HON. MAC THORNBERRY","2012","2012Q1","TRAVEL","13,591.69","13,591.69"
"HON. MAC THORNBERRY","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","21,146.52","21,146.52"
"HON. MAC THORNBERRY","2012","2012Q1","PRINTING AND REPRODUCTION","1,033.15","1,033.15"
"HON. MAC THORNBERRY","2012","2012Q1","OTHER SERVICES","6,507.12","6,507.12"
"HON. MAC THORNBERRY","2012","2012Q1","SUPPLIES AND MATERIALS","3,496.05","3,496.05"
"HON. MAC THORNBERRY","2012","2012Q1","EQUIPMENT","548.76","548.76"
"HON. PATRICK J. TIBERI","2012","2012Q1","FRANKED MAIL","460.29","460.29"
"HON. PATRICK J. TIBERI","2012","2012Q1","PERSONNEL COMPENSATION","229,985.12","229,985.12"
"HON. PATRICK J. TIBERI","2012","2012Q1","TRAVEL","6,907.22","6,907.22"
"HON. PATRICK J. TIBERI","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","17,480.33","17,480.33"
"HON. PATRICK J. TIBERI","2012","2012Q1","PRINTING AND REPRODUCTION","104.50","104.50"
"HON. PATRICK J. TIBERI","2012","2012Q1","OTHER SERVICES","4,954.96","4,954.96"
"HON. PATRICK J. TIBERI","2012","2012Q1","SUPPLIES AND MATERIALS","479.28","479.28"
"HON. PATRICK J. TIBERI","2012","2012Q1","EQUIPMENT","617.82","617.82"
"HON. JOHN F. TIERNEY","2012","2012Q1","FRANKED MAIL","841.97","841.97"
"HON. JOHN F. TIERNEY","2012","2012Q1","PERSONNEL COMPENSATION","257,579.32","257,579.32"
"HON. JOHN F. TIERNEY","2012","2012Q1","TRAVEL","1,925.45","1,925.45"
"HON. JOHN F. TIERNEY","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","14,730.29","14,730.29"
"HON. JOHN F. TIERNEY","2012","2012Q1","OTHER SERVICES","3,790.00","3,790.00"
"HON. JOHN F. TIERNEY","2012","2012Q1","SUPPLIES AND MATERIALS","252.92","252.92"
"HON. JOHN F. TIERNEY","2012","2012Q1","EQUIPMENT","1,260.75","1,260.75"
"HON. SCOTT R. TIPTON","2012","2012Q1","FRANKED MAIL","885.43","885.43"
"HON. SCOTT R. TIPTON","2012","2012Q1","PERSONNEL COMPENSATION","211,650.13","211,650.13"
"HON. SCOTT R. TIPTON","2012","2012Q1","TRAVEL","22,000.66","22,000.66"
"HON. SCOTT R. TIPTON","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","20,571.07","20,571.07"
"HON. SCOTT R. TIPTON","2012","2012Q1","PRINTING AND REPRODUCTION","395.10","395.10"
"HON. SCOTT R. TIPTON","2012","2012Q1","OTHER SERVICES","214.00","214.00"
"HON. SCOTT R. TIPTON","2012","2012Q1","SUPPLIES AND MATERIALS","3,112.36","3,112.36"
"HON. SCOTT R. TIPTON","2012","2012Q1","EQUIPMENT","375.00","375.00"
"HON. PAUL TONKO","2012","2012Q1","FRANKED MAIL","10,125.73","10,125.73"
"HON. PAUL TONKO","2012","2012Q1","PERSONNEL COMPENSATION","173,441.78","173,441.78"
"HON. PAUL TONKO","2012","2012Q1","TRAVEL","7,958.76","7,958.76"
"HON. PAUL TONKO","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","20,165.74","20,165.74"
"HON. PAUL TONKO","2012","2012Q1","PRINTING AND REPRODUCTION","958.41","958.41"
"HON. PAUL TONKO","2012","2012Q1","OTHER SERVICES","6,613.50","6,613.50"
"HON. PAUL TONKO","2012","2012Q1","SUPPLIES AND MATERIALS","1,705.21","1,705.21"
"HON. PAUL TONKO","2012","2012Q1","EQUIPMENT","1,618.50","1,618.50"
"HON. EDOLPHUS TOWNS","2012","2012Q1","FRANKED MAIL","30.35","30.35"
"HON. EDOLPHUS TOWNS","2012","2012Q1","PERSONNEL COMPENSATION","270,011.90","270,011.90"
"HON. EDOLPHUS TOWNS","2012","2012Q1","TRAVEL","5,937.76","5,937.76"
"HON. EDOLPHUS TOWNS","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","46,865.61","46,865.61"
"HON. EDOLPHUS TOWNS","2012","2012Q1","PRINTING AND REPRODUCTION","10,350.00","10,350.00"
"HON. EDOLPHUS TOWNS","2012","2012Q1","OTHER SERVICES","10,302.50","10,302.50"
"HON. EDOLPHUS TOWNS","2012","2012Q1","SUPPLIES AND MATERIALS","2,713.34","2,713.34"
"HON. EDOLPHUS TOWNS","2012","2012Q1","EQUIPMENT","1,282.50","1,282.50"
"HON. NIKI TSONGAS","2012","2012Q1","FRANKED MAIL","752.67","752.67"
"HON. NIKI TSONGAS","2012","2012Q1","PERSONNEL COMPENSATION","260,150.04","260,150.04"
"HON. NIKI TSONGAS","2012","2012Q1","TRAVEL","2,071.65","2,071.65"
"HON. NIKI TSONGAS","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","15,960.62","15,960.62"
"HON. NIKI TSONGAS","2012","2012Q1","PRINTING AND REPRODUCTION","250.15","250.15"
"HON. NIKI TSONGAS","2012","2012Q1","OTHER SERVICES","6,225.36","6,225.36"
"HON. NIKI TSONGAS","2012","2012Q1","SUPPLIES AND MATERIALS","2,195.39","2,195.39"
"HON. NIKI TSONGAS","2012","2012Q1","EQUIPMENT","2,726.20","2,726.20"
"HON. MICHAEL R. TURNER","2012","2012Q1","FRANKED MAIL","1,068.02","1,068.02"
"HON. MICHAEL R. TURNER","2012","2012Q1","PERSONNEL COMPENSATION","240,438.99","240,438.99"
"HON. MICHAEL R. TURNER","2012","2012Q1","TRAVEL","9,893.61","9,893.61"
"HON. MICHAEL R. TURNER","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","15,317.93","15,317.93"
"HON. MICHAEL R. TURNER","2012","2012Q1","PRINTING AND REPRODUCTION","113.90","113.90"
"HON. MICHAEL R. TURNER","2012","2012Q1","OTHER SERVICES","4,199.00","4,199.00"
"HON. MICHAEL R. TURNER","2012","2012Q1","SUPPLIES AND MATERIALS","2,004.27","2,004.27"
"HON. MICHAEL R. TURNER","2012","2012Q1","EQUIPMENT","1,099.09","1,099.09"
"HON. ROBERT L. TURNER","2012","2012Q1","FRANKED MAIL","2,230.59","2,230.59"
"HON. ROBERT L. TURNER","2012","2012Q1","PERSONNEL COMPENSATION","221,797.29","221,797.29"
"HON. ROBERT L. TURNER","2012","2012Q1","TRAVEL","3,762.72","3,762.72"
"HON. ROBERT L. TURNER","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","17,923.55","17,923.55"
"HON. ROBERT L. TURNER","2012","2012Q1","PRINTING AND REPRODUCTION","1,226.20","1,226.20"
"HON. ROBERT L. TURNER","2012","2012Q1","OTHER SERVICES","4,196.09","4,196.09"
"HON. ROBERT L. TURNER","2012","2012Q1","SUPPLIES AND MATERIALS","2,387.05","2,387.05"
"HON. ROBERT L. TURNER","2012","2012Q1","EQUIPMENT","1,146.00","1,146.00"
"HON. FRED UPTON","2012","2012Q1","FRANKED MAIL","1,798.73","1,798.73"
"HON. FRED UPTON","2012","2012Q1","PERSONNEL COMPENSATION","220,219.95","220,219.95"
"HON. FRED UPTON","2012","2012Q1","TRAVEL","6,106.63","6,106.63"
"HON. FRED UPTON","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","12,989.24","12,989.24"
"HON. FRED UPTON","2012","2012Q1","PRINTING AND REPRODUCTION","341.24","341.24"
"HON. FRED UPTON","2012","2012Q1","OTHER SERVICES","4,244.33","4,244.33"
"HON. FRED UPTON","2012","2012Q1","SUPPLIES AND MATERIALS","4,804.11","4,804.11"
"HON. FRED UPTON","2012","2012Q1","EQUIPMENT","1,977.08","1,977.08"
"HON. CHRIS VAN HOLLEN","2012","2012Q1","FRANKED MAIL","453.92","453.92"
"HON. CHRIS VAN HOLLEN","2012","2012Q1","PERSONNEL COMPENSATION","240,030.82","240,030.82"
"HON. CHRIS VAN HOLLEN","2012","2012Q1","TRAVEL","635.07","635.07"
"HON. CHRIS VAN HOLLEN","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","19,194.75","19,194.75"
"HON. CHRIS VAN HOLLEN","2012","2012Q1","PRINTING AND REPRODUCTION","28.00","28.00"
"HON. CHRIS VAN HOLLEN","2012","2012Q1","OTHER SERVICES","4,109.00","4,109.00"
"HON. CHRIS VAN HOLLEN","2012","2012Q1","SUPPLIES AND MATERIALS","2,858.97","2,858.97"
"HON. CHRIS VAN HOLLEN","2012","2012Q1","EQUIPMENT","645.00","645.00"
"HON. NYDIA M. VELAZQUEZ","2012","2012Q1","FRANKED MAIL","232.77","232.77"
"HON. NYDIA M. VELAZQUEZ","2012","2012Q1","PERSONNEL COMPENSATION","229,905.62","229,905.62"
"HON. NYDIA M. VELAZQUEZ","2012","2012Q1","TRAVEL","784.40","784.40"
"HON. NYDIA M. VELAZQUEZ","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","34,734.53","34,734.53"
"HON. NYDIA M. VELAZQUEZ","2012","2012Q1","PRINTING AND REPRODUCTION","133.20","133.20"
"HON. NYDIA M. VELAZQUEZ","2012","2012Q1","OTHER SERVICES","14,333.85","14,333.85"
"HON. NYDIA M. VELAZQUEZ","2012","2012Q1","SUPPLIES AND MATERIALS","1,326.45","1,326.45"
"HON. NYDIA M. VELAZQUEZ","2012","2012Q1","EQUIPMENT","1,609.44","1,609.44"
"HON. PETER J. VISCLOSKY","2012","2012Q1","FRANKED MAIL","23,091.54","23,091.54"
"HON. PETER J. VISCLOSKY","2012","2012Q1","PERSONNEL COMPENSATION","197,140.83","197,140.83"
"HON. PETER J. VISCLOSKY","2012","2012Q1","TRAVEL","8,828.67","8,828.67"
"HON. PETER J. VISCLOSKY","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","15,633.67","15,633.67"
"HON. PETER J. VISCLOSKY","2012","2012Q1","PRINTING AND REPRODUCTION","76.00","76.00"
"HON. PETER J. VISCLOSKY","2012","2012Q1","OTHER SERVICES","7,366.98","7,366.98"
"HON. PETER J. VISCLOSKY","2012","2012Q1","SUPPLIES AND MATERIALS","2,239.02","2,239.02"
"HON. PETER J. VISCLOSKY","2012","2012Q1","EQUIPMENT","753.00","753.00"
"HON. TIM WALBERG","2012","2012Q1","FRANKED MAIL","16,292.50","16,292.50"
"HON. TIM WALBERG","2012","2012Q1","PERSONNEL COMPENSATION","195,613.00","195,613.00"
"HON. TIM WALBERG","2012","2012Q1","TRAVEL","10,871.88","10,871.88"
"HON. TIM WALBERG","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","12,403.64","12,403.64"
"HON. TIM WALBERG","2012","2012Q1","PRINTING AND REPRODUCTION","22,905.25","22,905.25"
"HON. TIM WALBERG","2012","2012Q1","OTHER SERVICES","7,729.00","7,729.00"
"HON. TIM WALBERG","2012","2012Q1","SUPPLIES AND MATERIALS","2,267.73","2,267.73"
"HON. TIM WALBERG","2012","2012Q1","EQUIPMENT","365.85","365.85"
"HON. GREG WALDEN","2012","2012Q1","FRANKED MAIL","252.57","252.57"
"HON. GREG WALDEN","2012","2012Q1","PERSONNEL COMPENSATION","225,391.64","225,391.64"
"HON. GREG WALDEN","2012","2012Q1","TRAVEL","13,790.56","13,790.56"
"HON. GREG WALDEN","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","21,734.97","21,734.97"
"HON. GREG WALDEN","2012","2012Q1","OTHER SERVICES","6,416.65","6,416.65"
"HON. GREG WALDEN","2012","2012Q1","SUPPLIES AND MATERIALS","5,188.40","5,188.40"
"HON. GREG WALDEN","2012","2012Q1","EQUIPMENT","705.75","705.75"
"HON. JOE WALSH","2012","2012Q1","FRANKED MAIL","7,195.42","7,195.42"
"HON. JOE WALSH","2012","2012Q1","PERSONNEL COMPENSATION","173,078.47","173,078.47"
"HON. JOE WALSH","2012","2012Q1","TRAVEL","6,276.82","6,276.82"
"HON. JOE WALSH","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","12,262.25","12,262.25"
"HON. JOE WALSH","2012","2012Q1","PRINTING AND REPRODUCTION","4,700.00","4,700.00"
"HON. JOE WALSH","2012","2012Q1","OTHER SERVICES","6,913.50","6,913.50"
"HON. JOE WALSH","2012","2012Q1","SUPPLIES AND MATERIALS","551.36","551.36"
"HON. JOE WALSH","2012","2012Q1","EQUIPMENT","2,116.29","2,116.29"
"HON. TIMOTHY J. WALZ","2012","2012Q1","FRANKED MAIL","309.77","309.77"
"HON. TIMOTHY J. WALZ","2012","2012Q1","PERSONNEL COMPENSATION","203,974.08","203,974.08"
"HON. TIMOTHY J. WALZ","2012","2012Q1","TRAVEL","11,371.30","11,371.30"
"HON. TIMOTHY J. WALZ","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","14,859.53","14,859.53"
"HON. TIMOTHY J. WALZ","2012","2012Q1","PRINTING AND REPRODUCTION","123.32","123.32"
"HON. TIMOTHY J. WALZ","2012","2012Q1","OTHER SERVICES","6,582.11","6,582.11"
"HON. TIMOTHY J. WALZ","2012","2012Q1","SUPPLIES AND MATERIALS","1,363.21","1,363.21"
"HON. TIMOTHY J. WALZ","2012","2012Q1","EQUIPMENT","536.61","536.61"
"HON. DEBBIE WASSERMAN SCHULTZ","2012","2012Q1","FRANKED MAIL","12,526.07","12,526.07"
"HON. DEBBIE WASSERMAN SCHULTZ","2012","2012Q1","PERSONNEL COMPENSATION","268,004.36","268,004.36"
"HON. DEBBIE WASSERMAN SCHULTZ","2012","2012Q1","TRAVEL","7,199.51","7,199.51"
"HON. DEBBIE WASSERMAN SCHULTZ","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","7,443.14","7,443.14"
"HON. DEBBIE WASSERMAN SCHULTZ","2012","2012Q1","PRINTING AND REPRODUCTION","151.33","151.33"
"HON. DEBBIE WASSERMAN SCHULTZ","2012","2012Q1","OTHER SERVICES","5,060.00","5,060.00"
"HON. DEBBIE WASSERMAN SCHULTZ","2012","2012Q1","SUPPLIES AND MATERIALS","2,720.78","2,720.78"
"HON. DEBBIE WASSERMAN SCHULTZ","2012","2012Q1","EQUIPMENT","480.00","480.00"
"HON. MAXINE WATERS","2012","2012Q1","FRANKED MAIL","57.06","57.06"
"HON. MAXINE WATERS","2012","2012Q1","PERSONNEL COMPENSATION","217,027.70","217,027.70"
"HON. MAXINE WATERS","2012","2012Q1","TRAVEL","3,518.23","3,518.23"
"HON. MAXINE WATERS","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","17,008.27","17,008.27"
"HON. MAXINE WATERS","2012","2012Q1","OTHER SERVICES","6,682.44","6,682.44"
"HON. MAXINE WATERS","2012","2012Q1","SUPPLIES AND MATERIALS","2,147.10","2,147.10"
"HON. MAXINE WATERS","2012","2012Q1","EQUIPMENT","2,631.00","2,631.00"
"HON. MELVIN L. WATT","2012","2012Q1","FRANKED MAIL","831.56","831.56"
"HON. MELVIN L. WATT","2012","2012Q1","PERSONNEL COMPENSATION","247,428.43","247,428.43"
"HON. MELVIN L. WATT","2012","2012Q1","TRAVEL","10,638.73","10,638.73"
"HON. MELVIN L. WATT","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","17,577.93","17,577.93"
"HON. MELVIN L. WATT","2012","2012Q1","PRINTING AND REPRODUCTION","595.38","595.38"
"HON. MELVIN L. WATT","2012","2012Q1","OTHER SERVICES","5,510.22","5,510.22"
"HON. MELVIN L. WATT","2012","2012Q1","SUPPLIES AND MATERIALS","849.17","849.17"
"HON. MELVIN L. WATT","2012","2012Q1","EQUIPMENT","968.34","968.34"
"HON. HENRY A. WAXMAN","2012","2012Q1","FRANKED MAIL","482.71","482.71"
"HON. HENRY A. WAXMAN","2012","2012Q1","PERSONNEL COMPENSATION","292,455.18","292,455.18"
"HON. HENRY A. WAXMAN","2012","2012Q1","TRAVEL","2,441.06","2,441.06"
"HON. HENRY A. WAXMAN","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","22,922.16","22,922.16"
"HON. HENRY A. WAXMAN","2012","2012Q1","PRINTING AND REPRODUCTION","272.50","272.50"
"HON. HENRY A. WAXMAN","2012","2012Q1","OTHER SERVICES","4,109.00","4,109.00"
"HON. HENRY A. WAXMAN","2012","2012Q1","SUPPLIES AND MATERIALS","2,579.61","2,579.61"
"HON. HENRY A. WAXMAN","2012","2012Q1","EQUIPMENT","1,140.00","1,140.00"
"HON. DANIEL WEBSTER","2012","2012Q1","FRANKED MAIL","7,884.78","7,884.78"
"HON. DANIEL WEBSTER","2012","2012Q1","PERSONNEL COMPENSATION","177,569.44","177,569.44"
"HON. DANIEL WEBSTER","2012","2012Q1","TRAVEL","8,016.54","8,016.54"
"HON. DANIEL WEBSTER","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","11,165.39","11,165.39"
"HON. DANIEL WEBSTER","2012","2012Q1","PRINTING AND REPRODUCTION","5,963.89","5,963.89"
"HON. DANIEL WEBSTER","2012","2012Q1","OTHER SERVICES","6,363.50","6,363.50"
"HON. DANIEL WEBSTER","2012","2012Q1","SUPPLIES AND MATERIALS","1,523.81","1,523.81"
"HON. DANIEL WEBSTER","2012","2012Q1","EQUIPMENT","1,672.18","1,672.18"
"HON. PETER WELCH","2012","2012Q1","FRANKED MAIL","479.78","479.78"
"HON. PETER WELCH","2012","2012Q1","PERSONNEL COMPENSATION","236,575.65","236,575.65"
"HON. PETER WELCH","2012","2012Q1","TRAVEL","20,618.71","20,618.71"
"HON. PETER WELCH","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","20,506.85","20,506.85"
"HON. PETER WELCH","2012","2012Q1","PRINTING AND REPRODUCTION","23,117.73","23,117.73"
"HON. PETER WELCH","2012","2012Q1","OTHER SERVICES","8,268.05","8,268.05"
"HON. PETER WELCH","2012","2012Q1","SUPPLIES AND MATERIALS","1,352.33","1,352.33"
"HON. PETER WELCH","2012","2012Q1","EQUIPMENT","720.00","720.00"
"HON. ALLEN B. WEST","2012","2012Q1","FRANKED MAIL","1,556.06","1,556.06"
"HON. ALLEN B. WEST","2012","2012Q1","PERSONNEL COMPENSATION","220,735.21","220,735.21"
"HON. ALLEN B. WEST","2012","2012Q1","TRAVEL","7,405.38","7,405.38"
"HON. ALLEN B. WEST","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","15,638.36","15,638.36"
"HON. ALLEN B. WEST","2012","2012Q1","PRINTING AND REPRODUCTION","943.10","943.10"
"HON. ALLEN B. WEST","2012","2012Q1","OTHER SERVICES","6,204.00","6,204.00"
"HON. ALLEN B. WEST","2012","2012Q1","SUPPLIES AND MATERIALS","3,588.99","3,588.99"
"HON. ALLEN B. WEST","2012","2012Q1","EQUIPMENT","15.48","15.48"
"HON. LYNN A WESTMORELAND","2012","2012Q1","FRANKED MAIL","805.73","805.73"
"HON. LYNN A WESTMORELAND","2012","2012Q1","PERSONNEL COMPENSATION","211,133.50","211,133.50"
"HON. LYNN A WESTMORELAND","2012","2012Q1","TRAVEL","9,137.47","9,137.47"
"HON. LYNN A WESTMORELAND","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","14,201.87","14,201.87"
"HON. LYNN A WESTMORELAND","2012","2012Q1","PRINTING AND REPRODUCTION","168.03","168.03"
"HON. LYNN A WESTMORELAND","2012","2012Q1","OTHER SERVICES","6,920.50","6,920.50"
"HON. LYNN A WESTMORELAND","2012","2012Q1","SUPPLIES AND MATERIALS","1,505.59","1,505.59"
"HON. LYNN A WESTMORELAND","2012","2012Q1","EQUIPMENT","915.99","915.99"
"HON. ED WHITFIELD","2012","2012Q1","FRANKED MAIL","2,084.35","2,084.35"
"HON. ED WHITFIELD","2012","2012Q1","PERSONNEL COMPENSATION","244,673.34","244,673.34"
"HON. ED WHITFIELD","2012","2012Q1","TRAVEL","7,829.94","7,829.94"
"HON. ED WHITFIELD","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","13,227.12","13,227.12"
"HON. ED WHITFIELD","2012","2012Q1","PRINTING AND REPRODUCTION","233.90","233.90"
"HON. ED WHITFIELD","2012","2012Q1","OTHER SERVICES","4,234.00","4,234.00"
"HON. ED WHITFIELD","2012","2012Q1","SUPPLIES AND MATERIALS","1,963.44","1,963.44"
"HON. ED WHITFIELD","2012","2012Q1","EQUIPMENT","1,530.99","1,530.99"
"HON. FREDERICA S. WILSON","2012","2012Q1","FRANKED MAIL","31,250.93","31,250.93"
"HON. FREDERICA S. WILSON","2012","2012Q1","PERSONNEL COMPENSATION","239,705.67","239,705.67"
"HON. FREDERICA S. WILSON","2012","2012Q1","TRAVEL","7,640.06","7,640.06"
"HON. FREDERICA S. WILSON","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","19,695.66","19,695.66"
"HON. FREDERICA S. WILSON","2012","2012Q1","PRINTING AND REPRODUCTION","551.50","551.50"
"HON. FREDERICA S. WILSON","2012","2012Q1","OTHER SERVICES","7,715.00","7,715.00"
"HON. FREDERICA S. WILSON","2012","2012Q1","SUPPLIES AND MATERIALS","3,517.03","3,517.03"
"HON. FREDERICA S. WILSON","2012","2012Q1","EQUIPMENT","3,742.38","3,742.38"
"HON. JOE WILSON","2012","2012Q1","FRANKED MAIL","14,054.58","14,054.58"
"HON. JOE WILSON","2012","2012Q1","PERSONNEL COMPENSATION","240,585.82","240,585.82"
"HON. JOE WILSON","2012","2012Q1","TRAVEL","24,322.72","24,322.72"
"HON. JOE WILSON","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","26,640.03","26,640.03"
"HON. JOE WILSON","2012","2012Q1","PRINTING AND REPRODUCTION","9,412.33","9,412.33"
"HON. JOE WILSON","2012","2012Q1","OTHER SERVICES","4,320.00","4,320.00"
"HON. JOE WILSON","2012","2012Q1","SUPPLIES AND MATERIALS","3,783.89","3,783.89"
"HON. JOE WILSON","2012","2012Q1","EQUIPMENT","1,369.85","1,369.85"
"HON. ROBERT J. WITTMAN","2012","2012Q1","FRANKED MAIL","392.46","392.46"
"HON. ROBERT J. WITTMAN","2012","2012Q1","PERSONNEL COMPENSATION","231,666.70","231,666.70"
"HON. ROBERT J. WITTMAN","2012","2012Q1","TRAVEL","2,743.43","2,743.43"
"HON. ROBERT J. WITTMAN","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","20,519.13","20,519.13"
"HON. ROBERT J. WITTMAN","2012","2012Q1","PRINTING AND REPRODUCTION","626.50","626.50"
"HON. ROBERT J. WITTMAN","2012","2012Q1","OTHER SERVICES","4,321.24","4,321.24"
"HON. ROBERT J. WITTMAN","2012","2012Q1","SUPPLIES AND MATERIALS","2,352.71","2,352.71"
"HON. ROBERT J. WITTMAN","2012","2012Q1","EQUIPMENT","968.00","968.00"
"HON. FRANK R. WOLF","2012","2012Q1","FRANKED MAIL","4,550.44","4,550.44"
"HON. FRANK R. WOLF","2012","2012Q1","PERSONNEL COMPENSATION","226,132.10","226,132.10"
"HON. FRANK R. WOLF","2012","2012Q1","TRAVEL","2,381.45","2,381.45"
"HON. FRANK R. WOLF","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","19,578.82","19,578.82"
"HON. FRANK R. WOLF","2012","2012Q1","PRINTING AND REPRODUCTION","2,040.60","2,040.60"
"HON. FRANK R. WOLF","2012","2012Q1","OTHER SERVICES","11,627.79","11,627.79"
"HON. FRANK R. WOLF","2012","2012Q1","SUPPLIES AND MATERIALS","3,878.96","3,878.96"
"HON. FRANK R. WOLF","2012","2012Q1","EQUIPMENT","1,965.51","1,965.51"
"HON. STEVE WOMACK","2012","2012Q1","FRANKED MAIL","2,517.63","2,517.63"
"HON. STEVE WOMACK","2012","2012Q1","PERSONNEL COMPENSATION","213,069.17","213,069.17"
"HON. STEVE WOMACK","2012","2012Q1","TRAVEL","7,472.03","7,472.03"
"HON. STEVE WOMACK","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","14,454.75","14,454.75"
"HON. STEVE WOMACK","2012","2012Q1","PRINTING AND REPRODUCTION","1,131.92","1,131.92"
"HON. STEVE WOMACK","2012","2012Q1","OTHER SERVICES","4,214.19","4,214.19"
"HON. STEVE WOMACK","2012","2012Q1","SUPPLIES AND MATERIALS","2,736.19","2,736.19"
"HON. STEVE WOMACK","2012","2012Q1","EQUIPMENT","88.68","88.68"
"HON. ROB WOODALL","2012","2012Q1","FRANKED MAIL","28,092.21","28,092.21"
"HON. ROB WOODALL","2012","2012Q1","PERSONNEL COMPENSATION","199,629.01","199,629.01"
"HON. ROB WOODALL","2012","2012Q1","TRAVEL","4,467.46","4,467.46"
"HON. ROB WOODALL","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","9,370.32","9,370.32"
"HON. ROB WOODALL","2012","2012Q1","PRINTING AND REPRODUCTION","77.85","77.85"
"HON. ROB WOODALL","2012","2012Q1","OTHER SERVICES","8,455.71","8,455.71"
"HON. ROB WOODALL","2012","2012Q1","SUPPLIES AND MATERIALS","953.95","953.95"
"HON. ROB WOODALL","2012","2012Q1","EQUIPMENT","666.99","666.99"
"HON. LYNN C WOOLSEY","2012","2012Q1","FRANKED MAIL","468.84","468.84"
"HON. LYNN C WOOLSEY","2012","2012Q1","PERSONNEL COMPENSATION","275,174.93","275,174.93"
"HON. LYNN C WOOLSEY","2012","2012Q1","TRAVEL","7,291.47","7,291.47"
"HON. LYNN C WOOLSEY","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","25,791.53","25,791.53"
"HON. LYNN C WOOLSEY","2012","2012Q1","OTHER SERVICES","4,375.00","4,375.00"
"HON. LYNN C WOOLSEY","2012","2012Q1","SUPPLIES AND MATERIALS","1,773.95","1,773.95"
"HON. LYNN C WOOLSEY","2012","2012Q1","EQUIPMENT","827.52","827.52"
"HON. DAVID WU","2012","2012Q1","FRANKED MAIL","57.88","57.88"
"HON. DAVID WU","2012","2012Q1","PERSONNEL COMPENSATION","90,263.92","90,263.92"
"HON. DAVID WU","2012","2012Q1","RENT, COMMUNICATION, UTILITIES","5,953.71","5,953.71"
"HON. DAVID WU","2012","2012Q1","OTHER SERVICES","8,239.80","8,239.80"
"HON. DAVID WU","2012","2012Q1","SUPPLIES AND MATERIALS","125.04","125.04"
"HON. DAVID WU","2012","2012Q1","EQUIPMENT","6,665.42","6,665.42"
"HON. JOHN A. YARMUTH","2012","2012Q1","FRANKED MAIL","749.53","749.53"
