"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. DAVID G. VALADAO","2014","2014Q3","FRANKED MAIL","72,553.15","59,667.10"
"HON. DAVID G. VALADAO","2014","2014Q3","PERSONNEL COMPENSATION","526,976.18","170,310.08"
"HON. DAVID G. VALADAO","2014","2014Q3","TRAVEL","90,429.63","29,043.60"
"HON. DAVID G. VALADAO","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","57,329.18","24,456.39"
"HON. DAVID G. VALADAO","2014","2014Q3","PRINTING AND REPRODUCTION","33,548.22","28,932.93"
"HON. DAVID G. VALADAO","2014","2014Q3","OTHER SERVICES","36,001.54","13,900.49"
"HON. DAVID G. VALADAO","2014","2014Q3","SUPPLIES AND MATERIALS","14,829.09","4,346.57"
"HON. DAVID G. VALADAO","2014","2014Q3","EQUIPMENT","5,798.43","1,932.81"
"HON. CHRIS VAN HOLLEN","2014","2014Q3","FRANKED MAIL","43,954.33","1,089.79"
"HON. CHRIS VAN HOLLEN","2014","2014Q3","PERSONNEL COMPENSATION","657,327.14","226,116.66"
"HON. CHRIS VAN HOLLEN","2014","2014Q3","TRAVEL","4,949.66","1,749.79"
"HON. CHRIS VAN HOLLEN","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","78,227.03","26,279.61"
"HON. CHRIS VAN HOLLEN","2014","2014Q3","PRINTING AND REPRODUCTION","31,303.64","2,322.19"
"HON. CHRIS VAN HOLLEN","2014","2014Q3","OTHER SERVICES","28,583.09","10,927.00"
"HON. CHRIS VAN HOLLEN","2014","2014Q3","SUPPLIES AND MATERIALS","8,377.10","3,185.07"
"HON. CHRIS VAN HOLLEN","2014","2014Q3","EQUIPMENT","1,804.50","601.50"
"HON. JUAN VARGAS","2014","2014Q3","FRANKED MAIL","40,390.15","7,802.78"
"HON. JUAN VARGAS","2014","2014Q3","PERSONNEL COMPENSATION","552,338.66","179,904.07"
"HON. JUAN VARGAS","2014","2014Q3","TRAVEL","49,348.88","11,638.42"
"HON. JUAN VARGAS","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","61,541.94","23,179.10"
"HON. JUAN VARGAS","2014","2014Q3","PRINTING AND REPRODUCTION","46,951.70","14,227.11"
"HON. JUAN VARGAS","2014","2014Q3","OTHER SERVICES","21,479.00","6,051.50"
"HON. JUAN VARGAS","2014","2014Q3","SUPPLIES AND MATERIALS","10,909.66","1,732.83"
"HON. JUAN VARGAS","2014","2014Q3","EQUIPMENT","2,664.00","888.00"
"HON. MARC A. VEASEY","2014","2014Q3","FRANKED MAIL","1,163.68","580.06"
"HON. MARC A. VEASEY","2014","2014Q3","PERSONNEL COMPENSATION","650,569.46","225,750.00"
"HON. MARC A. VEASEY","2014","2014Q3","TRAVEL","29,267.57","11,304.47"
"HON. MARC A. VEASEY","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","64,884.67","20,103.39"
"HON. MARC A. VEASEY","2014","2014Q3","PRINTING AND REPRODUCTION","1,273.43","553.27"
"HON. MARC A. VEASEY","2014","2014Q3","OTHER SERVICES","27,015.00","9,030.00"
"HON. MARC A. VEASEY","2014","2014Q3","SUPPLIES AND MATERIALS","4,261.19","1,207.31"
"HON. MARC A. VEASEY","2014","2014Q3","EQUIPMENT","8,548.56","2,849.52"
"HON. FILEMON VELA","2014","2014Q3","FRANKED MAIL","1,286.70","737.13"
"HON. FILEMON VELA","2014","2014Q3","PERSONNEL COMPENSATION","668,715.07","244,259.97"
"HON. FILEMON VELA","2014","2014Q3","TRAVEL","50,550.82","16,369.73"
"HON. FILEMON VELA","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","40,110.59","12,569.73"
"HON. FILEMON VELA","2014","2014Q3","PRINTING AND REPRODUCTION","2,557.86","595.70"
"HON. FILEMON VELA","2014","2014Q3","OTHER SERVICES","36,114.63","12,663.14"
"HON. FILEMON VELA","2014","2014Q3","SUPPLIES AND MATERIALS","18,212.86","6,018.54"
"HON. FILEMON VELA","2014","2014Q3","EQUIPMENT","2,481.01","1,909.75"
"HON. NYDIA M. VELAZQUEZ","2014","2014Q3","FRANKED MAIL","45,697.55","65.73"
"HON. NYDIA M. VELAZQUEZ","2014","2014Q3","PERSONNEL COMPENSATION","574,764.37","172,697.21"
"HON. NYDIA M. VELAZQUEZ","2014","2014Q3","TRAVEL","3,418.40","1,092.40"
"HON. NYDIA M. VELAZQUEZ","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","103,349.50","37,638.47"
"HON. NYDIA M. VELAZQUEZ","2014","2014Q3","PRINTING AND REPRODUCTION","36,508.66","82.80"
"HON. NYDIA M. VELAZQUEZ","2014","2014Q3","OTHER SERVICES","19,684.98","7,659.98"
"HON. NYDIA M. VELAZQUEZ","2014","2014Q3","SUPPLIES AND MATERIALS","6,048.86","2,320.30"
"HON. NYDIA M. VELAZQUEZ","2014","2014Q3","EQUIPMENT","6,604.59","2,198.16"
"HON. PETER J. VISCLOSKY","2014","2014Q3","FRANKED MAIL","6,004.87","2,623.36"
"HON. PETER J. VISCLOSKY","2014","2014Q3","PERSONNEL COMPENSATION","603,197.69","202,775.73"
"HON. PETER J. VISCLOSKY","2014","2014Q3","TRAVEL","28,653.37","6,177.35"
"HON. PETER J. VISCLOSKY","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","53,872.62","20,243.90"
"HON. PETER J. VISCLOSKY","2014","2014Q3","PRINTING AND REPRODUCTION","205.50","0.00"
"HON. PETER J. VISCLOSKY","2014","2014Q3","OTHER SERVICES","24,878.00","11,113.00"
"HON. PETER J. VISCLOSKY","2014","2014Q3","SUPPLIES AND MATERIALS","16,386.12","5,538.68"
"HON. PETER J. VISCLOSKY","2014","2014Q3","EQUIPMENT","2,700.00","900.00"
"HON. ANN WAGNER","2014","2014Q3","FRANKED MAIL","25,957.73","1,501.19"
"HON. ANN WAGNER","2014","2014Q3","PERSONNEL COMPENSATION","631,163.90","222,528.69"
"HON. ANN WAGNER","2014","2014Q3","TRAVEL","50,443.28","14,202.54"
"HON. ANN WAGNER","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","43,837.38","16,165.69"
"HON. ANN WAGNER","2014","2014Q3","PRINTING AND REPRODUCTION","54,159.11","32,986.45"
"HON. ANN WAGNER","2014","2014Q3","OTHER SERVICES","19,716.25","5,655.00"
"HON. ANN WAGNER","2014","2014Q3","SUPPLIES AND MATERIALS","10,580.73","3,240.70"
"HON. ANN WAGNER","2014","2014Q3","EQUIPMENT","2,827.35","942.45"
"HON. TIM WALBERG","2014","2014Q3","FRANKED MAIL","57,369.55","896.49"
"HON. TIM WALBERG","2014","2014Q3","PERSONNEL COMPENSATION","568,567.36","184,554.47"
"HON. TIM WALBERG","2014","2014Q3","TRAVEL","33,966.00","10,984.82"
"HON. TIM WALBERG","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","50,041.01","11,644.59"
"HON. TIM WALBERG","2014","2014Q3","PRINTING AND REPRODUCTION","26,309.72","201.84"
"HON. TIM WALBERG","2014","2014Q3","OTHER SERVICES","21,764.90","6,382.25"
"HON. TIM WALBERG","2014","2014Q3","SUPPLIES AND MATERIALS","9,523.18","1,164.21"
"HON. TIM WALBERG","2014","2014Q3","EQUIPMENT","1,225.35","408.45"
"HON. GREG WALDEN","2014","2014Q3","FRANKED MAIL","67,358.78","45,696.77"
"HON. GREG WALDEN","2014","2014Q3","PERSONNEL COMPENSATION","606,529.61","205,840.27"
"HON. GREG WALDEN","2014","2014Q3","TRAVEL","65,711.34","22,624.29"
"HON. GREG WALDEN","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","87,791.56","37,468.45"
"HON. GREG WALDEN","2014","2014Q3","PRINTING AND REPRODUCTION","31,994.47","18,154.09"
"HON. GREG WALDEN","2014","2014Q3","OTHER SERVICES","18,363.15","5,933.00"
"HON. GREG WALDEN","2014","2014Q3","SUPPLIES AND MATERIALS","11,549.19","2,900.50"
"HON. GREG WALDEN","2014","2014Q3","EQUIPMENT","2,294.58","666.00"
"HON. JACKIE WALORSKI","2014","2014Q3","FRANKED MAIL","88,860.83","49,044.03"
"HON. JACKIE WALORSKI","2014","2014Q3","PERSONNEL COMPENSATION","532,340.57","177,602.79"
"HON. JACKIE WALORSKI","2014","2014Q3","TRAVEL","42,333.68","18,346.06"
"HON. JACKIE WALORSKI","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","29,163.58","9,832.91"
"HON. JACKIE WALORSKI","2014","2014Q3","PRINTING AND REPRODUCTION","73,972.00","55,587.18"
"HON. JACKIE WALORSKI","2014","2014Q3","OTHER SERVICES","30,794.64","10,267.41"
"HON. JACKIE WALORSKI","2014","2014Q3","SUPPLIES AND MATERIALS","8,245.99","5,155.56"
"HON. JACKIE WALORSKI","2014","2014Q3","EQUIPMENT","1,163.97","387.99"
"HON. TIMOTHY J. WALZ","2014","2014Q3","FRANKED MAIL","10,085.33","-57.19"
"HON. TIMOTHY J. WALZ","2014","2014Q3","PERSONNEL COMPENSATION","657,679.33","210,957.01"
"HON. TIMOTHY J. WALZ","2014","2014Q3","TRAVEL","53,749.92","21,659.73"
"HON. TIMOTHY J. WALZ","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","66,452.52","23,036.59"
"HON. TIMOTHY J. WALZ","2014","2014Q3","PRINTING AND REPRODUCTION","11,385.50","8.00"
"HON. TIMOTHY J. WALZ","2014","2014Q3","OTHER SERVICES","33,347.30","11,117.55"
"HON. TIMOTHY J. WALZ","2014","2014Q3","SUPPLIES AND MATERIALS","5,928.01","2,249.80"
"HON. TIMOTHY J. WALZ","2014","2014Q3","EQUIPMENT","2,272.61","350.39"
"HON. DEBBIE WASSERMAN-SCHULTZ","2014","2014Q3","FRANKED MAIL","44,737.26","28,198.29"
"HON. DEBBIE WASSERMAN-SCHULTZ","2014","2014Q3","PERSONNEL COMPENSATION","737,054.12","246,376.32"
"HON. DEBBIE WASSERMAN-SCHULTZ","2014","2014Q3","TRAVEL","43,371.38","11,778.46"
"HON. DEBBIE WASSERMAN-SCHULTZ","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","27,096.31","12,426.28"
"HON. DEBBIE WASSERMAN-SCHULTZ","2014","2014Q3","PRINTING AND REPRODUCTION","68,034.51","65,723.68"
"HON. DEBBIE WASSERMAN-SCHULTZ","2014","2014Q3","OTHER SERVICES","14,825.00","5,925.00"
"HON. DEBBIE WASSERMAN-SCHULTZ","2014","2014Q3","SUPPLIES AND MATERIALS","5,106.81","1,999.51"
"HON. DEBBIE WASSERMAN-SCHULTZ","2014","2014Q3","EQUIPMENT","1,888.33","690.00"
"HON. MAXINE WATERS","2014","2014Q3","FRANKED MAIL","135,785.43","90,289.95"
"HON. MAXINE WATERS","2014","2014Q3","PERSONNEL COMPENSATION","517,293.92","164,413.88"
"HON. MAXINE WATERS","2014","2014Q3","TRAVEL","14,255.32","4,185.17"
"HON. MAXINE WATERS","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","65,248.31","22,155.25"
"HON. MAXINE WATERS","2014","2014Q3","PRINTING AND REPRODUCTION","166,296.80","107,370.00"
"HON. MAXINE WATERS","2014","2014Q3","OTHER SERVICES","22,630.00","8,055.00"
"HON. MAXINE WATERS","2014","2014Q3","SUPPLIES AND MATERIALS","15,611.68","5,157.33"
"HON. MAXINE WATERS","2014","2014Q3","EQUIPMENT","6,766.07","2,198.39"
"HON. MELVIN L. WATT","2014","2014Q3","FRANKED MAIL","390.45","118.80"
"HON. MELVIN L. WATT","2014","2014Q3","PERSONNEL COMPENSATION","627,966.03","188,700.20"
"HON. MELVIN L. WATT","2014","2014Q3","TRAVEL","3,169.19","539.56"
"HON. MELVIN L. WATT","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","77,887.87","28,034.91"
"HON. MELVIN L. WATT","2014","2014Q3","PRINTING AND REPRODUCTION","508.98","390.99"
"HON. MELVIN L. WATT","2014","2014Q3","OTHER SERVICES","20,114.10","6,752.20"
"HON. MELVIN L. WATT","2014","2014Q3","SUPPLIES AND MATERIALS","978.74","251.06"
"HON. MELVIN L. WATT","2014","2014Q3","EQUIPMENT","4,115.51","2,014.10"
"HON. HENRY A. WAXMAN","2014","2014Q3","FRANKED MAIL","1,612.26","437.13"
"HON. HENRY A. WAXMAN","2014","2014Q3","PERSONNEL COMPENSATION","724,214.01","274,175.45"
"HON. HENRY A. WAXMAN","2014","2014Q3","TRAVEL","8,143.84","2,178.01"
"HON. HENRY A. WAXMAN","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","77,541.68","26,365.45"
"HON. HENRY A. WAXMAN","2014","2014Q3","PRINTING AND REPRODUCTION","1,178.00","241.30"
"HON. HENRY A. WAXMAN","2014","2014Q3","OTHER SERVICES","17,577.03","6,039.23"
"HON. HENRY A. WAXMAN","2014","2014Q3","SUPPLIES AND MATERIALS","8,373.54","3,801.56"
"HON. HENRY A. WAXMAN","2014","2014Q3","EQUIPMENT","4,228.00","1,948.00"
"HON. RANDY K. WEBER, SR.","2014","2014Q3","FRANKED MAIL","44,089.82","26,664.31"
"HON. RANDY K. WEBER, SR.","2014","2014Q3","PERSONNEL COMPENSATION","616,114.19","202,973.32"
"HON. RANDY K. WEBER, SR.","2014","2014Q3","TRAVEL","35,435.89","12,701.77"
"HON. RANDY K. WEBER, SR.","2014","2014Q3","TRANSPORTATION OF THINGS","67.62","28.12"
"HON. RANDY K. WEBER, SR.","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","90,112.67","44,996.24"
"HON. RANDY K. WEBER, SR.","2014","2014Q3","PRINTING AND REPRODUCTION","23,033.97","1,625.37"
"HON. RANDY K. WEBER, SR.","2014","2014Q3","OTHER SERVICES","15,680.00","5,655.00"
"HON. RANDY K. WEBER, SR.","2014","2014Q3","SUPPLIES AND MATERIALS","8,293.88","4,401.25"
"HON. RANDY K. WEBER, SR.","2014","2014Q3","EQUIPMENT","2,845.28","588.00"
"HON. DANIEL WEBSTER","2014","2014Q3","FRANKED MAIL","29,371.70","6,202.09"
"HON. DANIEL WEBSTER","2014","2014Q3","PERSONNEL COMPENSATION","492,469.92","163,886.09"
"HON. DANIEL WEBSTER","2014","2014Q3","TRAVEL","25,216.30","9,363.13"
"HON. DANIEL WEBSTER","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","42,296.55","14,847.77"
"HON. DANIEL WEBSTER","2014","2014Q3","PRINTING AND REPRODUCTION","17,365.64","10,776.81"
"HON. DANIEL WEBSTER","2014","2014Q3","OTHER SERVICES","24,972.50","8,890.00"
"HON. DANIEL WEBSTER","2014","2014Q3","SUPPLIES AND MATERIALS","7,172.56","2,912.64"
"HON. DANIEL WEBSTER","2014","2014Q3","EQUIPMENT","2,497.30","1,455.10"
"HON. PETER WELCH","2014","2014Q3","FRANKED MAIL","1,993.62","593.48"
"HON. PETER WELCH","2014","2014Q3","PERSONNEL COMPENSATION","707,728.77","224,395.42"
"HON. PETER WELCH","2014","2014Q3","TRAVEL","23,456.26","7,489.85"
"HON. PETER WELCH","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","59,630.70","19,232.25"
"HON. PETER WELCH","2014","2014Q3","PRINTING AND REPRODUCTION","2,595.79","651.85"
"HON. PETER WELCH","2014","2014Q3","OTHER SERVICES","31,411.30","7,981.00"
"HON. PETER WELCH","2014","2014Q3","SUPPLIES AND MATERIALS","10,097.75","1,915.15"
"HON. PETER WELCH","2014","2014Q3","EQUIPMENT","3,660.00","2,220.00"
"HON. BRAD R. WENSTRUP","2014","2014Q3","FRANKED MAIL","43,568.18","29,990.07"
"HON. BRAD R. WENSTRUP","2014","2014Q3","PERSONNEL COMPENSATION","598,710.50","205,330.55"
"HON. BRAD R. WENSTRUP","2014","2014Q3","TRAVEL","40,020.07","15,139.81"
"HON. BRAD R. WENSTRUP","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","47,087.63","18,757.89"
"HON. BRAD R. WENSTRUP","2014","2014Q3","PRINTING AND REPRODUCTION","56,394.13","35,643.61"
"HON. BRAD R. WENSTRUP","2014","2014Q3","OTHER SERVICES","24,786.25","10,517.50"
"HON. BRAD R. WENSTRUP","2014","2014Q3","SUPPLIES AND MATERIALS","7,062.20","2,230.56"
"HON. BRAD R. WENSTRUP","2014","2014Q3","EQUIPMENT","2,404.54","668.01"
"HON. LYNN A WESTMORELAND","2014","2014Q3","FRANKED MAIL","1,557.80","936.30"
"HON. LYNN A WESTMORELAND","2014","2014Q3","PERSONNEL COMPENSATION","692,397.38","226,024.22"
"HON. LYNN A WESTMORELAND","2014","2014Q3","TRAVEL","52,496.59","19,086.13"
"HON. LYNN A WESTMORELAND","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","65,051.02","27,772.40"
"HON. LYNN A WESTMORELAND","2014","2014Q3","PRINTING AND REPRODUCTION","1,401.55","612.10"
"HON. LYNN A WESTMORELAND","2014","2014Q3","OTHER SERVICES","16,805.00","7,380.00"
"HON. LYNN A WESTMORELAND","2014","2014Q3","SUPPLIES AND MATERIALS","3,739.35","1,989.90"
"HON. LYNN A WESTMORELAND","2014","2014Q3","EQUIPMENT","6,944.82","5,532.84"
"HON. ED WHITFIELD","2014","2014Q3","FRANKED MAIL","2,742.85","1,110.50"
"HON. ED WHITFIELD","2014","2014Q3","PERSONNEL COMPENSATION","766,949.81","257,884.26"
"HON. ED WHITFIELD","2014","2014Q3","TRAVEL","22,373.10","7,579.53"
"HON. ED WHITFIELD","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","47,353.56","17,568.76"
"HON. ED WHITFIELD","2014","2014Q3","PRINTING AND REPRODUCTION","665.57","170.85"
"HON. ED WHITFIELD","2014","2014Q3","OTHER SERVICES","16,310.00","6,185.00"
"HON. ED WHITFIELD","2014","2014Q3","SUPPLIES AND MATERIALS","4,395.13","635.19"
"HON. ED WHITFIELD","2014","2014Q3","EQUIPMENT","5,163.60","1,389.00"
"HON. ROGER WILLIAMS","2014","2014Q3","FRANKED MAIL","16,109.39","15,109.49"
"HON. ROGER WILLIAMS","2014","2014Q3","PERSONNEL COMPENSATION","661,286.07","225,919.40"
"HON. ROGER WILLIAMS","2014","2014Q3","TRAVEL","48,081.35","19,996.31"
"HON. ROGER WILLIAMS","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","58,185.92","20,783.91"
"HON. ROGER WILLIAMS","2014","2014Q3","PRINTING AND REPRODUCTION","12,972.40","11,982.01"
"HON. ROGER WILLIAMS","2014","2014Q3","OTHER SERVICES","28,642.00","9,519.00"
"HON. ROGER WILLIAMS","2014","2014Q3","SUPPLIES AND MATERIALS","10,312.93","2,585.72"
"HON. ROGER WILLIAMS","2014","2014Q3","EQUIPMENT","2,034.00","678.00"
"HON. FREDERICA S. WILSON","2014","2014Q3","FRANKED MAIL","534.23","286.69"
"HON. FREDERICA S. WILSON","2014","2014Q3","PERSONNEL COMPENSATION","710,666.78","230,722.24"
"HON. FREDERICA S. WILSON","2014","2014Q3","TRAVEL","25,229.96","13,432.65"
"HON. FREDERICA S. WILSON","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","73,008.79","24,524.00"
"HON. FREDERICA S. WILSON","2014","2014Q3","PRINTING AND REPRODUCTION","11,263.93","2,801.60"
"HON. FREDERICA S. WILSON","2014","2014Q3","OTHER SERVICES","24,784.36","8,417.18"
"HON. FREDERICA S. WILSON","2014","2014Q3","SUPPLIES AND MATERIALS","8,770.21","2,938.29"
"HON. FREDERICA S. WILSON","2014","2014Q3","EQUIPMENT","1,423.80","474.60"
"HON. JOE WILSON","2014","2014Q3","FRANKED MAIL","18,723.29","12,285.25"
"HON. JOE WILSON","2014","2014Q3","PERSONNEL COMPENSATION","660,202.83","229,091.96"
"HON. JOE WILSON","2014","2014Q3","TRAVEL","51,012.00","21,788.02"
"HON. JOE WILSON","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","68,174.32","26,630.80"
"HON. JOE WILSON","2014","2014Q3","PRINTING AND REPRODUCTION","7,336.44","1,387.16"
"HON. JOE WILSON","2014","2014Q3","OTHER SERVICES","36,060.30","11,690.00"
"HON. JOE WILSON","2014","2014Q3","SUPPLIES AND MATERIALS","6,243.45","2,151.29"
"HON. JOE WILSON","2014","2014Q3","EQUIPMENT","12,895.41","3,587.82"
"HON. ROBERT J. WITTMAN","2014","2014Q3","FRANKED MAIL","9,874.01","9,016.34"
"HON. ROBERT J. WITTMAN","2014","2014Q3","PERSONNEL COMPENSATION","588,176.73","199,571.15"
"HON. ROBERT J. WITTMAN","2014","2014Q3","TRAVEL","15,357.62","6,378.78"
"HON. ROBERT J. WITTMAN","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","86,359.31","31,578.37"
"HON. ROBERT J. WITTMAN","2014","2014Q3","PRINTING AND REPRODUCTION","2,025.60","888.05"
"HON. ROBERT J. WITTMAN","2014","2014Q3","OTHER SERVICES","30,761.33","10,270.00"
"HON. ROBERT J. WITTMAN","2014","2014Q3","SUPPLIES AND MATERIALS","6,260.71","2,471.88"
"HON. ROBERT J. WITTMAN","2014","2014Q3","EQUIPMENT","3,871.84","1,821.00"
"HON. FRANK R. WOLF","2014","2014Q3","FRANKED MAIL","3,335.63","1,267.27"
"HON. FRANK R. WOLF","2014","2014Q3","PERSONNEL COMPENSATION","626,263.11","227,826.98"
"HON. FRANK R. WOLF","2014","2014Q3","TRAVEL","3,938.30","1,671.03"
"HON. FRANK R. WOLF","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","82,036.31","27,353.37"
"HON. FRANK R. WOLF","2014","2014Q3","PRINTING AND REPRODUCTION","1,522.64","101.60"
"HON. FRANK R. WOLF","2014","2014Q3","OTHER SERVICES","30,609.47","10,050.00"
"HON. FRANK R. WOLF","2014","2014Q3","SUPPLIES AND MATERIALS","20,787.58","2,442.17"
"HON. FRANK R. WOLF","2014","2014Q3","EQUIPMENT","7,905.47","3,460.49"
"HON. STEVE WOMACK","2014","2014Q3","FRANKED MAIL","4,665.62","1,818.53"
"HON. STEVE WOMACK","2014","2014Q3","PERSONNEL COMPENSATION","689,642.71","229,730.74"
"HON. STEVE WOMACK","2014","2014Q3","TRAVEL","47,130.15","15,813.58"
"HON. STEVE WOMACK","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","60,143.75","20,760.21"
"HON. STEVE WOMACK","2014","2014Q3","PRINTING AND REPRODUCTION","5,039.08","1,280.54"
"HON. STEVE WOMACK","2014","2014Q3","OTHER SERVICES","19,290.15","7,685.75"
"HON. STEVE WOMACK","2014","2014Q3","SUPPLIES AND MATERIALS","9,925.96","3,143.13"
"HON. STEVE WOMACK","2014","2014Q3","EQUIPMENT","230.00","110.00"
"HON. ROB WOODALL","2014","2014Q3","FRANKED MAIL","63,436.55","20,658.28"
"HON. ROB WOODALL","2014","2014Q3","PERSONNEL COMPENSATION","533,625.19","176,871.10"
"HON. ROB WOODALL","2014","2014Q3","TRAVEL","17,275.83","4,305.13"
"HON. ROB WOODALL","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","33,801.34","11,849.58"
"HON. ROB WOODALL","2014","2014Q3","PRINTING AND REPRODUCTION","57,013.26","26,498.40"
"HON. ROB WOODALL","2014","2014Q3","OTHER SERVICES","15,215.00","5,655.00"
"HON. ROB WOODALL","2014","2014Q3","SUPPLIES AND MATERIALS","6,643.52","3,802.61"
"HON. ROB WOODALL","2014","2014Q3","EQUIPMENT","2,000.97","666.99"
"HON. JOHN A. YARMUTH","2014","2014Q3","FRANKED MAIL","1,783.03","805.49"
"HON. JOHN A. YARMUTH","2014","2014Q3","PERSONNEL COMPENSATION","667,555.75","221,703.39"
"HON. JOHN A. YARMUTH","2014","2014Q3","TRAVEL","22,286.60","8,023.71"
"HON. JOHN A. YARMUTH","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","56,274.67","20,583.90"
"HON. JOHN A. YARMUTH","2014","2014Q3","PRINTING AND REPRODUCTION","5,013.00","4,048.00"
"HON. JOHN A. YARMUTH","2014","2014Q3","OTHER SERVICES","26,252.05","8,880.61"
"HON. JOHN A. YARMUTH","2014","2014Q3","SUPPLIES AND MATERIALS","4,570.61","1,290.84"
"HON. JOHN A. YARMUTH","2014","2014Q3","EQUIPMENT","2,160.00","720.00"
"HON. KEVIN YODER","2014","2014Q3","FRANKED MAIL","63,989.00","27,379.58"
"HON. KEVIN YODER","2014","2014Q3","PERSONNEL COMPENSATION","564,288.18","182,663.90"
"HON. KEVIN YODER","2014","2014Q3","TRAVEL","32,581.45","14,277.99"
"HON. KEVIN YODER","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","81,463.17","30,626.81"
"HON. KEVIN YODER","2014","2014Q3","PRINTING AND REPRODUCTION","92,954.67","92,305.90"
"HON. KEVIN YODER","2014","2014Q3","OTHER SERVICES","20,126.39","7,050.03"
"HON. KEVIN YODER","2014","2014Q3","SUPPLIES AND MATERIALS","8,941.62","3,219.64"
"HON. KEVIN YODER","2014","2014Q3","EQUIPMENT","1,616.08","397.64"
"HON. TED S. YOHO","2014","2014Q3","FRANKED MAIL","27,140.25","712.07"
"HON. TED S. YOHO","2014","2014Q3","PERSONNEL COMPENSATION","543,056.00","193,371.32"
"HON. TED S. YOHO","2014","2014Q3","TRAVEL","34,324.78","11,037.22"
"HON. TED S. YOHO","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","48,954.14","16,862.63"
"HON. TED S. YOHO","2014","2014Q3","PRINTING AND REPRODUCTION","38,117.36","21,144.57"
"HON. TED S. YOHO","2014","2014Q3","OTHER SERVICES","15,831.64","6,104.59"
"HON. TED S. YOHO","2014","2014Q3","SUPPLIES AND MATERIALS","10,333.26","4,711.28"
"HON. TED S. YOHO","2014","2014Q3","EQUIPMENT","424.97","114.99"
"HON. C.W. BILL YOUNG","2014","2014Q3","FRANKED MAIL","974.53","0.00"
"HON. C.W. BILL YOUNG","2014","2014Q3","PERSONNEL COMPENSATION","219,427.37","0.00"
"HON. C.W. BILL YOUNG","2014","2014Q3","TRAVEL","781.06","0.00"
"HON. C.W. BILL YOUNG","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","21,156.77","-695.04"
"HON. C.W. BILL YOUNG","2014","2014Q3","OTHER SERVICES","6,047.00","0.00"
"HON. C.W. BILL YOUNG","2014","2014Q3","SUPPLIES AND MATERIALS","487.96","24.00"
"HON. C.W. BILL YOUNG","2014","2014Q3","EQUIPMENT","20,268.95","0.00"
"HON. DON YOUNG","2014","2014Q3","FRANKED MAIL","2,233.36","926.61"
"HON. DON YOUNG","2014","2014Q3","PERSONNEL COMPENSATION","698,185.80","238,165.01"
"HON. DON YOUNG","2014","2014Q3","TRAVEL","70,199.52","35,391.23"
"HON. DON YOUNG","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","72,152.80","24,478.63"
"HON. DON YOUNG","2014","2014Q3","PRINTING AND REPRODUCTION","703.60","638.75"
"HON. DON YOUNG","2014","2014Q3","OTHER SERVICES","35,830.96","11,655.61"
"HON. DON YOUNG","2014","2014Q3","SUPPLIES AND MATERIALS","7,499.79","3,279.81"
"HON. DON YOUNG","2014","2014Q3","EQUIPMENT","1,209.19","861.73"
"HON. TODD C. YOUNG","2014","2014Q3","FRANKED MAIL","15,069.19","12,387.60"
"HON. TODD C. YOUNG","2014","2014Q3","PERSONNEL COMPENSATION","632,282.26","205,424.99"
"HON. TODD C. YOUNG","2014","2014Q3","TRAVEL","44,040.76","20,236.85"
"HON. TODD C. YOUNG","2014","2014Q3","RENT, COMMUNICATION, UTILITIES","51,220.47","18,011.46"
"HON. TODD C. YOUNG","2014","2014Q3","PRINTING AND REPRODUCTION","40,733.27","38,439.99"
"HON. TODD C. YOUNG","2014","2014Q3","OTHER SERVICES","36,546.33","11,832.97"
