"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. CHRIS STEWART","2015","2015Q1","EQUIPMENT","326.42","326.42"
"HON. STEVE STIVERS","2015","2015Q1","FRANKED MAIL","225.25","225.25"
"HON. STEVE STIVERS","2015","2015Q1","PERSONNEL COMPENSATION","190,282.00","190,282.00"
"HON. STEVE STIVERS","2015","2015Q1","TRAVEL","12,340.77","12,340.77"
"HON. STEVE STIVERS","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","14,705.06","14,705.06"
"HON. STEVE STIVERS","2015","2015Q1","PRINTING AND REPRODUCTION","119.80","119.80"
"HON. STEVE STIVERS","2015","2015Q1","OTHER SERVICES","10,095.85","10,095.85"
"HON. STEVE STIVERS","2015","2015Q1","SUPPLIES AND MATERIALS","1,484.90","1,484.90"
"HON. STEVE STIVERS","2015","2015Q1","EQUIPMENT","2,130.66","2,130.66"
"HON. MARLIN A. STUTZMAN","2015","2015Q1","FRANKED MAIL","21,542.07","21,542.07"
"HON. MARLIN A. STUTZMAN","2015","2015Q1","PERSONNEL COMPENSATION","198,366.69","198,366.69"
"HON. MARLIN A. STUTZMAN","2015","2015Q1","TRAVEL","2,376.44","2,376.44"
"HON. MARLIN A. STUTZMAN","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","13,597.90","13,597.90"
"HON. MARLIN A. STUTZMAN","2015","2015Q1","PRINTING AND REPRODUCTION","425.98","425.98"
"HON. MARLIN A. STUTZMAN","2015","2015Q1","OTHER SERVICES","13,271.04","13,271.04"
"HON. MARLIN A. STUTZMAN","2015","2015Q1","SUPPLIES AND MATERIALS","5,594.65","5,594.65"
"HON. MARLIN A. STUTZMAN","2015","2015Q1","EQUIPMENT","755.25","755.25"
"HON. ERIC SWALWELL","2015","2015Q1","FRANKED MAIL","11,862.49","11,862.49"
"HON. ERIC SWALWELL","2015","2015Q1","PERSONNEL COMPENSATION","198,721.09","198,721.09"
"HON. ERIC SWALWELL","2015","2015Q1","TRAVEL","14,847.56","14,847.56"
"HON. ERIC SWALWELL","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","22,243.85","22,243.85"
"HON. ERIC SWALWELL","2015","2015Q1","PRINTING AND REPRODUCTION","954.94","954.94"
"HON. ERIC SWALWELL","2015","2015Q1","OTHER SERVICES","8,900.00","8,900.00"
"HON. ERIC SWALWELL","2015","2015Q1","SUPPLIES AND MATERIALS","6,026.53","6,026.53"
"HON. ERIC SWALWELL","2015","2015Q1","EQUIPMENT","570.00","570.00"
"HON. MARK TAKAI","2015","2015Q1","FRANKED MAIL","298.14","298.14"
"HON. MARK TAKAI","2015","2015Q1","PERSONNEL COMPENSATION","175,316.70","175,316.70"
"HON. MARK TAKAI","2015","2015Q1","TRAVEL","30,063.70","30,063.70"
"HON. MARK TAKAI","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","21,501.00","21,501.00"
"HON. MARK TAKAI","2015","2015Q1","PRINTING AND REPRODUCTION","2,371.67","2,371.67"
"HON. MARK TAKAI","2015","2015Q1","OTHER SERVICES","8,214.95","8,214.95"
"HON. MARK TAKAI","2015","2015Q1","SUPPLIES AND MATERIALS","14,600.00","14,600.00"
"HON. MARK TAKAI","2015","2015Q1","EQUIPMENT","1,015.87","1,015.87"
"HON. MARK TAKANO","2015","2015Q1","FRANKED MAIL","1,115.93","1,115.93"
"HON. MARK TAKANO","2015","2015Q1","PERSONNEL COMPENSATION","215,053.38","215,053.38"
"HON. MARK TAKANO","2015","2015Q1","TRAVEL","15,167.25","15,167.25"
"HON. MARK TAKANO","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","18,594.58","18,594.58"
"HON. MARK TAKANO","2015","2015Q1","PRINTING AND REPRODUCTION","1,471.38","1,471.38"
"HON. MARK TAKANO","2015","2015Q1","OTHER SERVICES","5,655.00","5,655.00"
"HON. MARK TAKANO","2015","2015Q1","SUPPLIES AND MATERIALS","4,603.26","4,603.26"
"HON. MARK TAKANO","2015","2015Q1","EQUIPMENT","2,040.36","2,040.36"
"HON. BENNIE G. THOMPSON","2015","2015Q1","FRANKED MAIL","369.56","369.56"
"HON. BENNIE G. THOMPSON","2015","2015Q1","PERSONNEL COMPENSATION","193,276.94","193,276.94"
"HON. BENNIE G. THOMPSON","2015","2015Q1","TRAVEL","12,281.43","12,281.43"
"HON. BENNIE G. THOMPSON","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","22,312.25","22,312.25"
"HON. BENNIE G. THOMPSON","2015","2015Q1","PRINTING AND REPRODUCTION","228.23","228.23"
"HON. BENNIE G. THOMPSON","2015","2015Q1","OTHER SERVICES","12,141.00","12,141.00"
"HON. BENNIE G. THOMPSON","2015","2015Q1","SUPPLIES AND MATERIALS","2,366.40","2,366.40"
"HON. BENNIE G. THOMPSON","2015","2015Q1","EQUIPMENT","2,083.74","2,083.74"
"HON. GLENN THOMPSON","2015","2015Q1","FRANKED MAIL","820.53","820.53"
"HON. GLENN THOMPSON","2015","2015Q1","PERSONNEL COMPENSATION","242,482.26","242,482.26"
"HON. GLENN THOMPSON","2015","2015Q1","TRAVEL","6,814.13","6,814.13"
"HON. GLENN THOMPSON","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","10,144.13","10,144.13"
"HON. GLENN THOMPSON","2015","2015Q1","PRINTING AND REPRODUCTION","189.40","189.40"
"HON. GLENN THOMPSON","2015","2015Q1","OTHER SERVICES","6,009.96","6,009.96"
"HON. GLENN THOMPSON","2015","2015Q1","SUPPLIES AND MATERIALS","1,260.96","1,260.96"
"HON. GLENN THOMPSON","2015","2015Q1","EQUIPMENT","1,293.50","1,293.50"
"HON. MIKE THOMPSON","2015","2015Q1","FRANKED MAIL","22.22","22.22"
"HON. MIKE THOMPSON","2015","2015Q1","PERSONNEL COMPENSATION","255,950.06","255,950.06"
"HON. MIKE THOMPSON","2015","2015Q1","TRAVEL","9,328.82","9,328.82"
"HON. MIKE THOMPSON","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","14,873.91","14,873.91"
"HON. MIKE THOMPSON","2015","2015Q1","PRINTING AND REPRODUCTION","334.59","334.59"
"HON. MIKE THOMPSON","2015","2015Q1","OTHER SERVICES","9,381.52","9,381.52"
"HON. MIKE THOMPSON","2015","2015Q1","SUPPLIES AND MATERIALS","1,210.81","1,210.81"
"HON. MIKE THOMPSON","2015","2015Q1","EQUIPMENT","570.00","570.00"
"HON. MAC THORNBERRY","2015","2015Q1","FRANKED MAIL","1,010.71","1,010.71"
"HON. MAC THORNBERRY","2015","2015Q1","PERSONNEL COMPENSATION","202,784.26","202,784.26"
"HON. MAC THORNBERRY","2015","2015Q1","TRAVEL","13,169.75","13,169.75"
"HON. MAC THORNBERRY","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","19,800.32","19,800.32"
"HON. MAC THORNBERRY","2015","2015Q1","PRINTING AND REPRODUCTION","727.69","727.69"
"HON. MAC THORNBERRY","2015","2015Q1","OTHER SERVICES","11,199.74","11,199.74"
"HON. MAC THORNBERRY","2015","2015Q1","SUPPLIES AND MATERIALS","4,983.64","4,983.64"
"HON. MAC THORNBERRY","2015","2015Q1","EQUIPMENT","3,561.27","3,561.27"
"HON. PATRICK J. TIBERI","2015","2015Q1","FRANKED MAIL","213.83","213.83"
"HON. PATRICK J. TIBERI","2015","2015Q1","PERSONNEL COMPENSATION","198,414.55","198,414.55"
"HON. PATRICK J. TIBERI","2015","2015Q1","TRAVEL","4,145.94","4,145.94"
"HON. PATRICK J. TIBERI","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","16,689.60","16,689.60"
"HON. PATRICK J. TIBERI","2015","2015Q1","PRINTING AND REPRODUCTION","1,335.30","1,335.30"
"HON. PATRICK J. TIBERI","2015","2015Q1","OTHER SERVICES","7,525.00","7,525.00"
"HON. PATRICK J. TIBERI","2015","2015Q1","SUPPLIES AND MATERIALS","2,329.23","2,329.23"
"HON. PATRICK J. TIBERI","2015","2015Q1","EQUIPMENT","655.65","655.65"
"HON. SCOTT R. TIPTON","2015","2015Q1","FRANKED MAIL","1,826.15","1,826.15"
"HON. SCOTT R. TIPTON","2015","2015Q1","PERSONNEL COMPENSATION","189,813.69","189,813.69"
"HON. SCOTT R. TIPTON","2015","2015Q1","TRAVEL","10,649.48","10,649.48"
"HON. SCOTT R. TIPTON","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","15,188.23","15,188.23"
"HON. SCOTT R. TIPTON","2015","2015Q1","PRINTING AND REPRODUCTION","794.46","794.46"
"HON. SCOTT R. TIPTON","2015","2015Q1","OTHER SERVICES","9,790.72","9,790.72"
"HON. SCOTT R. TIPTON","2015","2015Q1","SUPPLIES AND MATERIALS","849.79","849.79"
"HON. SCOTT R. TIPTON","2015","2015Q1","EQUIPMENT","358.50","358.50"
"HON. DINA TITUS","2015","2015Q1","FRANKED MAIL","308.76","308.76"
"HON. DINA TITUS","2015","2015Q1","PERSONNEL COMPENSATION","212,366.66","212,366.66"
"HON. DINA TITUS","2015","2015Q1","TRAVEL","9,375.20","9,375.20"
"HON. DINA TITUS","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","15,256.72","15,256.72"
"HON. DINA TITUS","2015","2015Q1","OTHER SERVICES","12,068.88","12,068.88"
"HON. DINA TITUS","2015","2015Q1","SUPPLIES AND MATERIALS","3,376.11","3,376.11"
"HON. DINA TITUS","2015","2015Q1","EQUIPMENT","112.50","112.50"
"HON. PAUL D. TONKO","2015","2015Q1","FRANKED MAIL","3,533.57","3,533.57"
"HON. PAUL D. TONKO","2015","2015Q1","PERSONNEL COMPENSATION","225,367.81","225,367.81"
"HON. PAUL D. TONKO","2015","2015Q1","TRAVEL","4,677.83","4,677.83"
"HON. PAUL D. TONKO","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","22,366.56","22,366.56"
"HON. PAUL D. TONKO","2015","2015Q1","PRINTING AND REPRODUCTION","306.29","306.29"
"HON. PAUL D. TONKO","2015","2015Q1","OTHER SERVICES","14,120.66","14,120.66"
"HON. PAUL D. TONKO","2015","2015Q1","SUPPLIES AND MATERIALS","-162.83","-162.83"
"HON. PAUL D. TONKO","2015","2015Q1","EQUIPMENT","1,078.50","1,078.50"
"HON. NORMA J. TORRES","2015","2015Q1","FRANKED MAIL","216.67","216.67"
"HON. NORMA J. TORRES","2015","2015Q1","PERSONNEL COMPENSATION","135,878.54","135,878.54"
"HON. NORMA J. TORRES","2015","2015Q1","TRAVEL","7,660.75","7,660.75"
"HON. NORMA J. TORRES","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","14,156.80","14,156.80"
"HON. NORMA J. TORRES","2015","2015Q1","PRINTING AND REPRODUCTION","755.10","755.10"
"HON. NORMA J. TORRES","2015","2015Q1","OTHER SERVICES","8,070.00","8,070.00"
"HON. NORMA J. TORRES","2015","2015Q1","SUPPLIES AND MATERIALS","10,106.13","10,106.13"
"HON. NORMA J. TORRES","2015","2015Q1","EQUIPMENT","142.86","142.86"
"HON. DAVID A. TROTT","2015","2015Q1","FRANKED MAIL","-33.61","-33.61"
"HON. DAVID A. TROTT","2015","2015Q1","PERSONNEL COMPENSATION","182,884.69","182,884.69"
"HON. DAVID A. TROTT","2015","2015Q1","TRAVEL","7,228.21","7,228.21"
"HON. DAVID A. TROTT","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","15,760.35","15,760.35"
"HON. DAVID A. TROTT","2015","2015Q1","PRINTING AND REPRODUCTION","1,959.30","1,959.30"
"HON. DAVID A. TROTT","2015","2015Q1","OTHER SERVICES","6,275.00","6,275.00"
"HON. DAVID A. TROTT","2015","2015Q1","SUPPLIES AND MATERIALS","19,967.45","19,967.45"
"HON. DAVID A. TROTT","2015","2015Q1","EQUIPMENT","2,779.23","2,779.23"
"HON. NIKI TSONGAS","2015","2015Q1","FRANKED MAIL","131.77","131.77"
"HON. NIKI TSONGAS","2015","2015Q1","PERSONNEL COMPENSATION","231,288.83","231,288.83"
"HON. NIKI TSONGAS","2015","2015Q1","TRAVEL","3,827.27","3,827.27"
"HON. NIKI TSONGAS","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","23,501.16","23,501.16"
"HON. NIKI TSONGAS","2015","2015Q1","PRINTING AND REPRODUCTION","210.90","210.90"
"HON. NIKI TSONGAS","2015","2015Q1","OTHER SERVICES","9,160.90","9,160.90"
"HON. NIKI TSONGAS","2015","2015Q1","SUPPLIES AND MATERIALS","1,216.53","1,216.53"
"HON. NIKI TSONGAS","2015","2015Q1","EQUIPMENT","957.00","957.00"
"HON. MICHAEL R. TURNER","2015","2015Q1","FRANKED MAIL","6.46","6.46"
"HON. MICHAEL R. TURNER","2015","2015Q1","PERSONNEL COMPENSATION","226,397.13","226,397.13"
"HON. MICHAEL R. TURNER","2015","2015Q1","TRAVEL","7,132.84","7,132.84"
"HON. MICHAEL R. TURNER","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","4,863.33","4,863.33"
"HON. MICHAEL R. TURNER","2015","2015Q1","PRINTING AND REPRODUCTION","102.20","102.20"
"HON. MICHAEL R. TURNER","2015","2015Q1","OTHER SERVICES","10,194.32","10,194.32"
"HON. MICHAEL R. TURNER","2015","2015Q1","SUPPLIES AND MATERIALS","-368.70","-368.70"
"HON. MICHAEL R. TURNER","2015","2015Q1","EQUIPMENT","823.56","823.56"
"HON. FRED UPTON","2015","2015Q1","FRANKED MAIL","468.96","468.96"
"HON. FRED UPTON","2015","2015Q1","PERSONNEL COMPENSATION","203,008.01","203,008.01"
"HON. FRED UPTON","2015","2015Q1","TRAVEL","5,731.74","5,731.74"
"HON. FRED UPTON","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","17,183.32","17,183.32"
"HON. FRED UPTON","2015","2015Q1","PRINTING AND REPRODUCTION","591.75","591.75"
"HON. FRED UPTON","2015","2015Q1","OTHER SERVICES","12,394.67","12,394.67"
"HON. FRED UPTON","2015","2015Q1","SUPPLIES AND MATERIALS","3,840.85","3,840.85"
"HON. FRED UPTON","2015","2015Q1","EQUIPMENT","951.23","951.23"
"HON. DAVID G. VALADAO","2015","2015Q1","FRANKED MAIL","311.27","311.27"
"HON. DAVID G. VALADAO","2015","2015Q1","PERSONNEL COMPENSATION","171,111.06","171,111.06"
"HON. DAVID G. VALADAO","2015","2015Q1","TRAVEL","31,843.98","31,843.98"
"HON. DAVID G. VALADAO","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","18,669.54","18,669.54"
"HON. DAVID G. VALADAO","2015","2015Q1","PRINTING AND REPRODUCTION","1,036.13","1,036.13"
"HON. DAVID G. VALADAO","2015","2015Q1","OTHER SERVICES","11,086.00","11,086.00"
"HON. DAVID G. VALADAO","2015","2015Q1","SUPPLIES AND MATERIALS","2,802.84","2,802.84"
"HON. DAVID G. VALADAO","2015","2015Q1","EQUIPMENT","1,140.43","1,140.43"
"HON. CHRIS VAN HOLLEN","2015","2015Q1","FRANKED MAIL","459.96","459.96"
"HON. CHRIS VAN HOLLEN","2015","2015Q1","PERSONNEL COMPENSATION","224,695.55","224,695.55"
"HON. CHRIS VAN HOLLEN","2015","2015Q1","TRAVEL","1,113.79","1,113.79"
"HON. CHRIS VAN HOLLEN","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","26,456.70","26,456.70"
"HON. CHRIS VAN HOLLEN","2015","2015Q1","PRINTING AND REPRODUCTION","194.22","194.22"
"HON. CHRIS VAN HOLLEN","2015","2015Q1","OTHER SERVICES","8,650.00","8,650.00"
"HON. CHRIS VAN HOLLEN","2015","2015Q1","SUPPLIES AND MATERIALS","3,326.55","3,326.55"
"HON. CHRIS VAN HOLLEN","2015","2015Q1","EQUIPMENT","726.50","726.50"
"HON. JUAN VARGAS","2015","2015Q1","FRANKED MAIL","675.30","675.30"
"HON. JUAN VARGAS","2015","2015Q1","PERSONNEL COMPENSATION","195,938.83","195,938.83"
"HON. JUAN VARGAS","2015","2015Q1","TRAVEL","16,891.38","16,891.38"
"HON. JUAN VARGAS","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","22,982.42","22,982.42"
"HON. JUAN VARGAS","2015","2015Q1","PRINTING AND REPRODUCTION","159.70","159.70"
"HON. JUAN VARGAS","2015","2015Q1","OTHER SERVICES","10,050.00","10,050.00"
"HON. JUAN VARGAS","2015","2015Q1","SUPPLIES AND MATERIALS","1,586.52","1,586.52"
"HON. JUAN VARGAS","2015","2015Q1","EQUIPMENT","753.16","753.16"
"HON. MARC A. VEASEY","2015","2015Q1","FRANKED MAIL","10,703.97","10,703.97"
"HON. MARC A. VEASEY","2015","2015Q1","PERSONNEL COMPENSATION","213,948.62","213,948.62"
"HON. MARC A. VEASEY","2015","2015Q1","TRAVEL","7,233.64","7,233.64"
"HON. MARC A. VEASEY","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","20,149.06","20,149.06"
"HON. MARC A. VEASEY","2015","2015Q1","PRINTING AND REPRODUCTION","86.55","86.55"
"HON. MARC A. VEASEY","2015","2015Q1","OTHER SERVICES","11,300.00","11,300.00"
"HON. MARC A. VEASEY","2015","2015Q1","SUPPLIES AND MATERIALS","958.33","958.33"
"HON. MARC A. VEASEY","2015","2015Q1","EQUIPMENT","1,432.68","1,432.68"
"HON. FILEMON VELA","2015","2015Q1","FRANKED MAIL","108.05","108.05"
"HON. FILEMON VELA","2015","2015Q1","PERSONNEL COMPENSATION","233,197.72","233,197.72"
"HON. FILEMON VELA","2015","2015Q1","TRAVEL","24,152.08","24,152.08"
"HON. FILEMON VELA","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","14,542.21","14,542.21"
"HON. FILEMON VELA","2015","2015Q1","PRINTING AND REPRODUCTION","614.45","614.45"
"HON. FILEMON VELA","2015","2015Q1","OTHER SERVICES","11,880.11","11,880.11"
"HON. FILEMON VELA","2015","2015Q1","SUPPLIES AND MATERIALS","12,076.26","12,076.26"
"HON. FILEMON VELA","2015","2015Q1","EQUIPMENT","370.10","370.10"
"HON. NYDIA M. VELAZQUEZ","2015","2015Q1","FRANKED MAIL","36.05","36.05"
"HON. NYDIA M. VELAZQUEZ","2015","2015Q1","PERSONNEL COMPENSATION","192,061.61","192,061.61"
"HON. NYDIA M. VELAZQUEZ","2015","2015Q1","TRAVEL","2,252.02","2,252.02"
"HON. NYDIA M. VELAZQUEZ","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","41,592.35","41,592.35"
"HON. NYDIA M. VELAZQUEZ","2015","2015Q1","PRINTING AND REPRODUCTION","16.00","16.00"
"HON. NYDIA M. VELAZQUEZ","2015","2015Q1","OTHER SERVICES","11,625.00","11,625.00"
"HON. NYDIA M. VELAZQUEZ","2015","2015Q1","SUPPLIES AND MATERIALS","1,142.42","1,142.42"
"HON. NYDIA M. VELAZQUEZ","2015","2015Q1","EQUIPMENT","2,156.16","2,156.16"
"HON. PETER J. VISCLOSKY","2015","2015Q1","FRANKED MAIL","234.42","234.42"
"HON. PETER J. VISCLOSKY","2015","2015Q1","PERSONNEL COMPENSATION","203,780.68","203,780.68"
"HON. PETER J. VISCLOSKY","2015","2015Q1","TRAVEL","7,230.92","7,230.92"
"HON. PETER J. VISCLOSKY","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","17,074.61","17,074.61"
"HON. PETER J. VISCLOSKY","2015","2015Q1","PRINTING AND REPRODUCTION","522.50","522.50"
"HON. PETER J. VISCLOSKY","2015","2015Q1","OTHER SERVICES","9,735.00","9,735.00"
"HON. PETER J. VISCLOSKY","2015","2015Q1","SUPPLIES AND MATERIALS","1,749.50","1,749.50"
"HON. PETER J. VISCLOSKY","2015","2015Q1","EQUIPMENT","900.00","900.00"
"HON. ANN WAGNER","2015","2015Q1","FRANKED MAIL","113.99","113.99"
"HON. ANN WAGNER","2015","2015Q1","PERSONNEL COMPENSATION","198,589.23","198,589.23"
"HON. ANN WAGNER","2015","2015Q1","TRAVEL","15,564.57","15,564.57"
"HON. ANN WAGNER","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","15,171.91","15,171.91"
"HON. ANN WAGNER","2015","2015Q1","PRINTING AND REPRODUCTION","214.55","214.55"
"HON. ANN WAGNER","2015","2015Q1","OTHER SERVICES","5,655.00","5,655.00"
"HON. ANN WAGNER","2015","2015Q1","SUPPLIES AND MATERIALS","14,128.40","14,128.40"
"HON. ANN WAGNER","2015","2015Q1","EQUIPMENT","375.71","375.71"
"HON. TIM WALBERG","2015","2015Q1","FRANKED MAIL","7,254.27","7,254.27"
"HON. TIM WALBERG","2015","2015Q1","PERSONNEL COMPENSATION","225,157.75","225,157.75"
"HON. TIM WALBERG","2015","2015Q1","TRAVEL","10,225.67","10,225.67"
"HON. TIM WALBERG","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","21,312.36","21,312.36"
"HON. TIM WALBERG","2015","2015Q1","PRINTING AND REPRODUCTION","9,297.63","9,297.63"
"HON. TIM WALBERG","2015","2015Q1","OTHER SERVICES","12,022.25","12,022.25"
"HON. TIM WALBERG","2015","2015Q1","SUPPLIES AND MATERIALS","3,359.20","3,359.20"
"HON. TIM WALBERG","2015","2015Q1","EQUIPMENT","478.41","478.41"
"HON. GREG WALDEN","2015","2015Q1","FRANKED MAIL","570.61","570.61"
"HON. GREG WALDEN","2015","2015Q1","PERSONNEL COMPENSATION","200,309.97","200,309.97"
"HON. GREG WALDEN","2015","2015Q1","TRAVEL","9,408.39","9,408.39"
"HON. GREG WALDEN","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","24,860.02","24,860.02"
"HON. GREG WALDEN","2015","2015Q1","PRINTING AND REPRODUCTION","534.80","534.80"
"HON. GREG WALDEN","2015","2015Q1","OTHER SERVICES","11,785.00","11,785.00"
"HON. GREG WALDEN","2015","2015Q1","SUPPLIES AND MATERIALS","5,924.01","5,924.01"
"HON. GREG WALDEN","2015","2015Q1","EQUIPMENT","1,245.99","1,245.99"
"HON. MARK WALKER","2015","2015Q1","FRANKED MAIL","-45.27","-45.27"
"HON. MARK WALKER","2015","2015Q1","PERSONNEL COMPENSATION","173,069.46","173,069.46"
"HON. MARK WALKER","2015","2015Q1","TRAVEL","7,253.57","7,253.57"
"HON. MARK WALKER","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","7,400.67","7,400.67"
"HON. MARK WALKER","2015","2015Q1","PRINTING AND REPRODUCTION","1,988.33","1,988.33"
"HON. MARK WALKER","2015","2015Q1","OTHER SERVICES","8,805.00","8,805.00"
"HON. MARK WALKER","2015","2015Q1","SUPPLIES AND MATERIALS","3,938.05","3,938.05"
"HON. MARK WALKER","2015","2015Q1","EQUIPMENT","1,320.60","1,320.60"
"HON. JACKIE WALORSKI","2015","2015Q1","FRANKED MAIL","1,250.46","1,250.46"
"HON. JACKIE WALORSKI","2015","2015Q1","PERSONNEL COMPENSATION","202,045.62","202,045.62"
"HON. JACKIE WALORSKI","2015","2015Q1","TRAVEL","11,535.19","11,535.19"
"HON. JACKIE WALORSKI","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","10,510.91","10,510.91"
"HON. JACKIE WALORSKI","2015","2015Q1","PRINTING AND REPRODUCTION","942.35","942.35"
"HON. JACKIE WALORSKI","2015","2015Q1","OTHER SERVICES","19,941.10","19,941.10"
"HON. JACKIE WALORSKI","2015","2015Q1","SUPPLIES AND MATERIALS","6,597.20","6,597.20"
"HON. JACKIE WALORSKI","2015","2015Q1","EQUIPMENT","1,103.89","1,103.89"
"HON. MIMI WALTERS","2015","2015Q1","FRANKED MAIL","-186.97","-186.97"
"HON. MIMI WALTERS","2015","2015Q1","PERSONNEL COMPENSATION","182,103.28","182,103.28"
"HON. MIMI WALTERS","2015","2015Q1","TRAVEL","3,701.73","3,701.73"
"HON. MIMI WALTERS","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","22,421.77","22,421.77"
"HON. MIMI WALTERS","2015","2015Q1","PRINTING AND REPRODUCTION","2,448.13","2,448.13"
"HON. MIMI WALTERS","2015","2015Q1","OTHER SERVICES","6,594.69","6,594.69"
"HON. MIMI WALTERS","2015","2015Q1","SUPPLIES AND MATERIALS","6,861.03","6,861.03"
"HON. MIMI WALTERS","2015","2015Q1","EQUIPMENT","1,087.02","1,087.02"
"HON. TIMOTHY J. WALZ","2015","2015Q1","FRANKED MAIL","-55.33","-55.33"
"HON. TIMOTHY J. WALZ","2015","2015Q1","PERSONNEL COMPENSATION","233,859.89","233,859.89"
"HON. TIMOTHY J. WALZ","2015","2015Q1","TRAVEL","14,072.67","14,072.67"
"HON. TIMOTHY J. WALZ","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","22,150.13","22,150.13"
"HON. TIMOTHY J. WALZ","2015","2015Q1","PRINTING AND REPRODUCTION","281.40","281.40"
"HON. TIMOTHY J. WALZ","2015","2015Q1","OTHER SERVICES","10,759.70","10,759.70"
"HON. TIMOTHY J. WALZ","2015","2015Q1","SUPPLIES AND MATERIALS","7,088.65","7,088.65"
"HON. TIMOTHY J. WALZ","2015","2015Q1","EQUIPMENT","133.60","133.60"
"HON. DEBBIE WASSERMAN-SCHULTZ","2015","2015Q1","FRANKED MAIL","136.52","136.52"
"HON. DEBBIE WASSERMAN-SCHULTZ","2015","2015Q1","PERSONNEL COMPENSATION","229,973.70","229,973.70"
"HON. DEBBIE WASSERMAN-SCHULTZ","2015","2015Q1","TRAVEL","11,895.36","11,895.36"
"HON. DEBBIE WASSERMAN-SCHULTZ","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","6,816.32","6,816.32"
"HON. DEBBIE WASSERMAN-SCHULTZ","2015","2015Q1","PRINTING AND REPRODUCTION","252.35","252.35"
"HON. DEBBIE WASSERMAN-SCHULTZ","2015","2015Q1","OTHER SERVICES","6,390.00","6,390.00"
"HON. DEBBIE WASSERMAN-SCHULTZ","2015","2015Q1","SUPPLIES AND MATERIALS","1,139.11","1,139.11"
"HON. DEBBIE WASSERMAN-SCHULTZ","2015","2015Q1","EQUIPMENT","690.00","690.00"
"HON. MAXINE WATERS","2015","2015Q1","FRANKED MAIL","471.95","471.95"
"HON. MAXINE WATERS","2015","2015Q1","PERSONNEL COMPENSATION","163,590.90","163,590.90"
"HON. MAXINE WATERS","2015","2015Q1","TRAVEL","4,177.31","4,177.31"
"HON. MAXINE WATERS","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","20,526.94","20,526.94"
"HON. MAXINE WATERS","2015","2015Q1","PRINTING AND REPRODUCTION","261.50","261.50"
"HON. MAXINE WATERS","2015","2015Q1","OTHER SERVICES","6,505.00","6,505.00"
"HON. MAXINE WATERS","2015","2015Q1","SUPPLIES AND MATERIALS","1,893.87","1,893.87"
"HON. MAXINE WATERS","2015","2015Q1","EQUIPMENT","2,370.00","2,370.00"
"HON. BONNIE WATSON COLEMAN","2015","2015Q1","FRANKED MAIL","-35.95","-35.95"
"HON. BONNIE WATSON COLEMAN","2015","2015Q1","PERSONNEL COMPENSATION","168,924.16","168,924.16"
"HON. BONNIE WATSON COLEMAN","2015","2015Q1","TRAVEL","2,723.05","2,723.05"
"HON. BONNIE WATSON COLEMAN","2015","2015Q1","RENT, COMMUNICATION, UTILITIES","19,081.21","19,081.21"
"HON. BONNIE WATSON COLEMAN","2015","2015Q1","PRINTING AND REPRODUCTION","1,364.68","1,364.68"
"HON. BONNIE WATSON COLEMAN","2015","2015Q1","OTHER SERVICES","11,135.38","11,135.38"
"HON. BONNIE WATSON COLEMAN","2015","2015Q1","SUPPLIES AND MATERIALS","11,131.51","11,131.51"
"HON. BONNIE WATSON COLEMAN","2015","2015Q1","EQUIPMENT","1,190.43","1,190.43"
"HON. RANDY K. WEBER, SR.","2015","2015Q1","FRANKED MAIL","1,277.08","1,277.08"
"HON. RANDY K. WEBER, SR.","2015","2015Q1","PERSONNEL COMPENSATION","217,277.76","217,277.76"
