"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. KEVIN MCCARTHY","2014","2014Q2","TRAVEL","25,951.01","18,660.63"
"HON. KEVIN MCCARTHY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","48,241.23","25,614.56"
"HON. KEVIN MCCARTHY","2014","2014Q2","PRINTING AND REPRODUCTION","4,893.71","883.66"
"HON. KEVIN MCCARTHY","2014","2014Q2","OTHER SERVICES","14,458.06","7,128.06"
"HON. KEVIN MCCARTHY","2014","2014Q2","SUPPLIES AND MATERIALS","9,562.82","4,162.44"
"HON. KEVIN MCCARTHY","2014","2014Q2","EQUIPMENT","3,254.90","2,527.11"
"HON. MICHAEL T. MCCAUL","2014","2014Q2","FRANKED MAIL","1,338.68","996.13"
"HON. MICHAEL T. MCCAUL","2014","2014Q2","PERSONNEL COMPENSATION","454,994.15","231,321.22"
"HON. MICHAEL T. MCCAUL","2014","2014Q2","TRAVEL","28,877.47","17,600.03"
"HON. MICHAEL T. MCCAUL","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","49,546.87","29,415.48"
"HON. MICHAEL T. MCCAUL","2014","2014Q2","PRINTING AND REPRODUCTION","512.73","435.03"
"HON. MICHAEL T. MCCAUL","2014","2014Q2","OTHER SERVICES","10,477.60","4,484.60"
"HON. MICHAEL T. MCCAUL","2014","2014Q2","SUPPLIES AND MATERIALS","7,302.75","3,463.27"
"HON. MICHAEL T. MCCAUL","2014","2014Q2","EQUIPMENT","1,147.20","626.10"
"HON. TOM MCCLINTOCK","2014","2014Q2","FRANKED MAIL","769.07","638.14"
"HON. TOM MCCLINTOCK","2014","2014Q2","PERSONNEL COMPENSATION","473,747.49","247,848.60"
"HON. TOM MCCLINTOCK","2014","2014Q2","TRAVEL","32,718.97","21,415.78"
"HON. TOM MCCLINTOCK","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","52,351.54","27,051.73"
"HON. TOM MCCLINTOCK","2014","2014Q2","PRINTING AND REPRODUCTION","1,015.15","747.75"
"HON. TOM MCCLINTOCK","2014","2014Q2","OTHER SERVICES","13,561.75","7,829.85"
"HON. TOM MCCLINTOCK","2014","2014Q2","SUPPLIES AND MATERIALS","8,562.27","5,878.71"
"HON. TOM MCCLINTOCK","2014","2014Q2","EQUIPMENT","1,320.12","660.06"
"HON. BETTY MCCOLLUM","2014","2014Q2","FRANKED MAIL","617.11","472.43"
"HON. BETTY MCCOLLUM","2014","2014Q2","PERSONNEL COMPENSATION","449,103.26","229,280.47"
"HON. BETTY MCCOLLUM","2014","2014Q2","TRAVEL","13,050.74","7,813.30"
"HON. BETTY MCCOLLUM","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","45,584.19","24,279.67"
"HON. BETTY MCCOLLUM","2014","2014Q2","PRINTING AND REPRODUCTION","1,952.53","1,852.03"
"HON. BETTY MCCOLLUM","2014","2014Q2","OTHER SERVICES","26,786.67","9,811.34"
"HON. BETTY MCCOLLUM","2014","2014Q2","SUPPLIES AND MATERIALS","8,197.84","3,520.13"
"HON. BETTY MCCOLLUM","2014","2014Q2","EQUIPMENT","1,622.76","811.38"
"HON. JIM MCDERMOTT","2014","2014Q2","FRANKED MAIL","865.10","429.39"
"HON. JIM MCDERMOTT","2014","2014Q2","PERSONNEL COMPENSATION","498,765.62","253,388.90"
"HON. JIM MCDERMOTT","2014","2014Q2","TRAVEL","18,311.32","12,950.23"
"HON. JIM MCDERMOTT","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","52,855.58","27,616.72"
"HON. JIM MCDERMOTT","2014","2014Q2","PRINTING AND REPRODUCTION","664.50","52.40"
"HON. JIM MCDERMOTT","2014","2014Q2","OTHER SERVICES","23,985.39","11,246.39"
"HON. JIM MCDERMOTT","2014","2014Q2","SUPPLIES AND MATERIALS","7,779.39","6,192.91"
"HON. JIM MCDERMOTT","2014","2014Q2","EQUIPMENT","1,680.57","1,580.58"
"HON. JAMES P. MCGOVERN","2014","2014Q2","FRANKED MAIL","1,144.33","821.49"
"HON. JAMES P. MCGOVERN","2014","2014Q2","PERSONNEL COMPENSATION","459,736.18","232,875.06"
"HON. JAMES P. MCGOVERN","2014","2014Q2","TRAVEL","9,668.86","6,658.82"
"HON. JAMES P. MCGOVERN","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","57,274.57","29,224.04"
"HON. JAMES P. MCGOVERN","2014","2014Q2","PRINTING AND REPRODUCTION","707.25","239.67"
"HON. JAMES P. MCGOVERN","2014","2014Q2","OTHER SERVICES","20,762.23","10,682.23"
"HON. JAMES P. MCGOVERN","2014","2014Q2","SUPPLIES AND MATERIALS","17,883.46","7,588.81"
"HON. JAMES P. MCGOVERN","2014","2014Q2","EQUIPMENT","834.00","417.00"
"HON. PATRICK T. MCHENRY","2014","2014Q2","FRANKED MAIL","24,558.34","761.72"
"HON. PATRICK T. MCHENRY","2014","2014Q2","PERSONNEL COMPENSATION","431,539.21","211,740.53"
"HON. PATRICK T. MCHENRY","2014","2014Q2","TRAVEL","13,417.00","8,248.74"
"HON. PATRICK T. MCHENRY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","29,054.53","15,075.55"
"HON. PATRICK T. MCHENRY","2014","2014Q2","PRINTING AND REPRODUCTION","17,114.60","6,285.04"
"HON. PATRICK T. MCHENRY","2014","2014Q2","OTHER SERVICES","21,430.00","10,890.00"
"HON. PATRICK T. MCHENRY","2014","2014Q2","SUPPLIES AND MATERIALS","5,305.85","2,031.40"
"HON. PATRICK T. MCHENRY","2014","2014Q2","EQUIPMENT","1,997.88","998.94"
"HON. MIKE MCINTYRE","2014","2014Q2","FRANKED MAIL","1,086.01","946.70"
"HON. MIKE MCINTYRE","2014","2014Q2","PERSONNEL COMPENSATION","406,827.21","213,134.41"
"HON. MIKE MCINTYRE","2014","2014Q2","TRAVEL","34,147.26","21,666.46"
"HON. MIKE MCINTYRE","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","40,201.81","21,906.00"
"HON. MIKE MCINTYRE","2014","2014Q2","PRINTING AND REPRODUCTION","187.25","0.00"
"HON. MIKE MCINTYRE","2014","2014Q2","OTHER SERVICES","22,945.00","12,095.00"
"HON. MIKE MCINTYRE","2014","2014Q2","SUPPLIES AND MATERIALS","6,143.17","3,738.80"
"HON. MIKE MCINTYRE","2014","2014Q2","EQUIPMENT","2,085.30","1,054.47"
"HON. HOWARD P. ""BUCK"" MCKEON","2014","2014Q2","FRANKED MAIL","912.01","524.37"
"HON. HOWARD P. ""BUCK"" MCKEON","2014","2014Q2","PERSONNEL COMPENSATION","452,382.97","239,402.76"
"HON. HOWARD P. ""BUCK"" MCKEON","2014","2014Q2","TRAVEL","18,845.73","10,064.75"
"HON. HOWARD P. ""BUCK"" MCKEON","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","58,039.36","35,814.22"
"HON. HOWARD P. ""BUCK"" MCKEON","2014","2014Q2","PRINTING AND REPRODUCTION","944.06","602.11"
"HON. HOWARD P. ""BUCK"" MCKEON","2014","2014Q2","OTHER SERVICES","9,899.38","5,900.65"
"HON. HOWARD P. ""BUCK"" MCKEON","2014","2014Q2","SUPPLIES AND MATERIALS","10,430.80","7,115.73"
"HON. HOWARD P. ""BUCK"" MCKEON","2014","2014Q2","EQUIPMENT","2,542.80","1,530.90"
"HON. DAVID B. MCKINLEY","2014","2014Q2","FRANKED MAIL","19,107.00","864.42"
"HON. DAVID B. MCKINLEY","2014","2014Q2","PERSONNEL COMPENSATION","356,886.14","179,825.01"
"HON. DAVID B. MCKINLEY","2014","2014Q2","TRAVEL","20,481.81","13,727.55"
"HON. DAVID B. MCKINLEY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","43,220.50","21,675.68"
"HON. DAVID B. MCKINLEY","2014","2014Q2","PRINTING AND REPRODUCTION","17,734.13","17,199.20"
"HON. DAVID B. MCKINLEY","2014","2014Q2","OTHER SERVICES","26,650.83","13,788.03"
"HON. DAVID B. MCKINLEY","2014","2014Q2","SUPPLIES AND MATERIALS","6,042.47","3,589.70"
"HON. DAVID B. MCKINLEY","2014","2014Q2","EQUIPMENT","624.53","311.33"
"HON. GLORIA NEGRETE MCLEOD","2014","2014Q2","FRANKED MAIL","32,690.77","14,680.78"
"HON. GLORIA NEGRETE MCLEOD","2014","2014Q2","PERSONNEL COMPENSATION","431,039.25","212,650.71"
"HON. GLORIA NEGRETE MCLEOD","2014","2014Q2","TRAVEL","20,618.98","14,194.98"
"HON. GLORIA NEGRETE MCLEOD","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","28,814.73","15,289.59"
"HON. GLORIA NEGRETE MCLEOD","2014","2014Q2","PRINTING AND REPRODUCTION","32,794.27","1,691.96"
"HON. GLORIA NEGRETE MCLEOD","2014","2014Q2","OTHER SERVICES","17,452.50","8,625.00"
"HON. GLORIA NEGRETE MCLEOD","2014","2014Q2","SUPPLIES AND MATERIALS","10,039.17","3,262.48"
"HON. GLORIA NEGRETE MCLEOD","2014","2014Q2","EQUIPMENT","866.48","720.74"
"HON. CATHY MCMORRIS RODGERS","2014","2014Q2","FRANKED MAIL","5,288.43","4,716.63"
"HON. CATHY MCMORRIS RODGERS","2014","2014Q2","PERSONNEL COMPENSATION","384,832.25","207,448.26"
"HON. CATHY MCMORRIS RODGERS","2014","2014Q2","TRAVEL","43,376.57","21,861.46"
"HON. CATHY MCMORRIS RODGERS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","37,154.40","19,254.73"
"HON. CATHY MCMORRIS RODGERS","2014","2014Q2","PRINTING AND REPRODUCTION","1,088.63","565.48"
"HON. CATHY MCMORRIS RODGERS","2014","2014Q2","OTHER SERVICES","25,245.00","12,620.00"
"HON. CATHY MCMORRIS RODGERS","2014","2014Q2","SUPPLIES AND MATERIALS","12,288.30","2,439.18"
"HON. CATHY MCMORRIS RODGERS","2014","2014Q2","EQUIPMENT","790.80","395.40"
"HON. JERRY MCNERNEY","2014","2014Q2","FRANKED MAIL","839.12","557.20"
"HON. JERRY MCNERNEY","2014","2014Q2","PERSONNEL COMPENSATION","428,163.95","223,333.36"
"HON. JERRY MCNERNEY","2014","2014Q2","TRAVEL","19,166.59","11,599.47"
"HON. JERRY MCNERNEY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","39,358.64","22,281.64"
"HON. JERRY MCNERNEY","2014","2014Q2","PRINTING AND REPRODUCTION","333.20","66.20"
"HON. JERRY MCNERNEY","2014","2014Q2","OTHER SERVICES","12,945.00","7,325.00"
"HON. JERRY MCNERNEY","2014","2014Q2","SUPPLIES AND MATERIALS","3,609.56","2,551.25"
"HON. JERRY MCNERNEY","2014","2014Q2","EQUIPMENT","1,617.00","808.50"
"HON. MARK MEADOWS","2014","2014Q2","FRANKED MAIL","1,792.96","1,176.98"
"HON. MARK MEADOWS","2014","2014Q2","PERSONNEL COMPENSATION","453,291.64","237,391.66"
"HON. MARK MEADOWS","2014","2014Q2","TRAVEL","40,261.04","23,311.04"
"HON. MARK MEADOWS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","19,994.12","9,537.36"
"HON. MARK MEADOWS","2014","2014Q2","PRINTING AND REPRODUCTION","1,173.68","959.10"
"HON. MARK MEADOWS","2014","2014Q2","OTHER SERVICES","9,680.00","5,925.00"
"HON. MARK MEADOWS","2014","2014Q2","SUPPLIES AND MATERIALS","5,504.28","3,801.84"
"HON. MARK MEADOWS","2014","2014Q2","EQUIPMENT","2,819.45","1,452.54"
"HON. PATRICK MEEHAN","2014","2014Q2","FRANKED MAIL","32,070.20","1,698.74"
"HON. PATRICK MEEHAN","2014","2014Q2","PERSONNEL COMPENSATION","388,127.81","190,616.67"
"HON. PATRICK MEEHAN","2014","2014Q2","TRAVEL","10,294.23","7,632.63"
"HON. PATRICK MEEHAN","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","32,789.49","17,761.39"
"HON. PATRICK MEEHAN","2014","2014Q2","PRINTING AND REPRODUCTION","28,328.20","1,250.40"
"HON. PATRICK MEEHAN","2014","2014Q2","OTHER SERVICES","19,350.00","9,675.00"
"HON. PATRICK MEEHAN","2014","2014Q2","SUPPLIES AND MATERIALS","4,592.34","2,751.39"
"HON. PATRICK MEEHAN","2014","2014Q2","EQUIPMENT","2,553.24","1,276.62"
"HON. GREGORY W. MEEKS","2014","2014Q2","FRANKED MAIL","704.75","644.70"
"HON. GREGORY W. MEEKS","2014","2014Q2","PERSONNEL COMPENSATION","444,533.57","225,828.15"
"HON. GREGORY W. MEEKS","2014","2014Q2","TRAVEL","11,601.85","6,349.93"
"HON. GREGORY W. MEEKS","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","103,802.29","54,417.73"
"HON. GREGORY W. MEEKS","2014","2014Q2","PRINTING AND REPRODUCTION","912.33","503.05"
"HON. GREGORY W. MEEKS","2014","2014Q2","OTHER SERVICES","20,497.00","6,188.00"
"HON. GREGORY W. MEEKS","2014","2014Q2","SUPPLIES AND MATERIALS","10,968.25","6,307.34"
"HON. GREGORY W. MEEKS","2014","2014Q2","EQUIPMENT","1,286.16","643.08"
"HON. GRACE MENG","2014","2014Q2","FRANKED MAIL","317.90","84.37"
"HON. GRACE MENG","2014","2014Q2","PERSONNEL COMPENSATION","438,001.00","229,952.75"
"HON. GRACE MENG","2014","2014Q2","TRAVEL","12,570.17","8,111.44"
"HON. GRACE MENG","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","63,128.65","29,762.25"
"HON. GRACE MENG","2014","2014Q2","PRINTING AND REPRODUCTION","2,734.61","2,084.71"
"HON. GRACE MENG","2014","2014Q2","OTHER SERVICES","12,285.00","7,715.00"
"HON. GRACE MENG","2014","2014Q2","SUPPLIES AND MATERIALS","10,308.75","6,004.58"
"HON. GRACE MENG","2014","2014Q2","EQUIPMENT","2,370.34","780.24"
"HON. LUKE MESSER","2014","2014Q2","FRANKED MAIL","3,403.97","2,939.53"
"HON. LUKE MESSER","2014","2014Q2","PERSONNEL COMPENSATION","392,220.97","196,537.64"
"HON. LUKE MESSER","2014","2014Q2","TRAVEL","19,920.75","9,631.46"
"HON. LUKE MESSER","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","37,660.72","20,125.73"
"HON. LUKE MESSER","2014","2014Q2","PRINTING AND REPRODUCTION","18,578.06","15,117.22"
"HON. LUKE MESSER","2014","2014Q2","OTHER SERVICES","22,404.16","13,897.81"
"HON. LUKE MESSER","2014","2014Q2","SUPPLIES AND MATERIALS","9,788.62","5,163.47"
"HON. LUKE MESSER","2014","2014Q2","EQUIPMENT","3,453.24","2,213.40"
"HON. JOHN L. MICA","2014","2014Q2","FRANKED MAIL","28,682.47","27,719.27"
"HON. JOHN L. MICA","2014","2014Q2","PERSONNEL COMPENSATION","419,142.69","216,497.29"
"HON. JOHN L. MICA","2014","2014Q2","TRAVEL","14,419.27","9,445.12"
"HON. JOHN L. MICA","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","54,703.88","32,676.61"
"HON. JOHN L. MICA","2014","2014Q2","PRINTING AND REPRODUCTION","26,783.18","26,312.41"
"HON. JOHN L. MICA","2014","2014Q2","OTHER SERVICES","20,494.50","11,694.50"
"HON. JOHN L. MICA","2014","2014Q2","SUPPLIES AND MATERIALS","5,350.63","2,790.57"
"HON. JOHN L. MICA","2014","2014Q2","EQUIPMENT","6,731.04","3,365.52"
"HON. MICHAEL H. MICHAUD","2014","2014Q2","FRANKED MAIL","2,150.67","1,181.32"
"HON. MICHAEL H. MICHAUD","2014","2014Q2","PERSONNEL COMPENSATION","489,524.30","243,970.55"
"HON. MICHAEL H. MICHAUD","2014","2014Q2","TRAVEL","33,873.37","21,169.12"
"HON. MICHAEL H. MICHAUD","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","39,262.80","22,254.55"
"HON. MICHAEL H. MICHAUD","2014","2014Q2","PRINTING AND REPRODUCTION","297.86","138.69"
"HON. MICHAEL H. MICHAUD","2014","2014Q2","OTHER SERVICES","9,999.00","5,827.00"
"HON. MICHAEL H. MICHAUD","2014","2014Q2","SUPPLIES AND MATERIALS","4,162.87","2,750.30"
"HON. MICHAEL H. MICHAUD","2014","2014Q2","EQUIPMENT","1,255.50","627.75"
"HON. CANDICE S. MILLER","2014","2014Q2","FRANKED MAIL","3,654.63","2,463.77"
"HON. CANDICE S. MILLER","2014","2014Q2","PERSONNEL COMPENSATION","409,937.20","207,716.81"
"HON. CANDICE S. MILLER","2014","2014Q2","TRAVEL","34,755.12","25,291.99"
"HON. CANDICE S. MILLER","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","35,699.65","24,813.08"
"HON. CANDICE S. MILLER","2014","2014Q2","PRINTING AND REPRODUCTION","2,042.56","1,863.80"
"HON. CANDICE S. MILLER","2014","2014Q2","OTHER SERVICES","10,438.00","6,225.00"
"HON. CANDICE S. MILLER","2014","2014Q2","SUPPLIES AND MATERIALS","7,215.87","4,346.52"
"HON. CANDICE S. MILLER","2014","2014Q2","EQUIPMENT","66.00","33.00"
"HON. GARY G. MILLER","2014","2014Q2","FRANKED MAIL","666.02","603.10"
"HON. GARY G. MILLER","2014","2014Q2","PERSONNEL COMPENSATION","383,484.77","172,117.34"
"HON. GARY G. MILLER","2014","2014Q2","TRAVEL","51,666.61","24,342.26"
"HON. GARY G. MILLER","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","32,282.22","17,132.00"
"HON. GARY G. MILLER","2014","2014Q2","PRINTING AND REPRODUCTION","1,790.16","269.90"
"HON. GARY G. MILLER","2014","2014Q2","OTHER SERVICES","21,548.00","11,329.00"
"HON. GARY G. MILLER","2014","2014Q2","SUPPLIES AND MATERIALS","13,989.42","3,177.10"
"HON. GARY G. MILLER","2014","2014Q2","EQUIPMENT","3,243.90","1,621.95"
"HON. GEORGE MILLER","2014","2014Q2","FRANKED MAIL","1,066.89","680.52"
"HON. GEORGE MILLER","2014","2014Q2","PERSONNEL COMPENSATION","479,381.65","260,554.38"
"HON. GEORGE MILLER","2014","2014Q2","TRAVEL","15,464.46","11,531.51"
"HON. GEORGE MILLER","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","54,119.64","28,417.28"
"HON. GEORGE MILLER","2014","2014Q2","PRINTING AND REPRODUCTION","264.80","100.50"
"HON. GEORGE MILLER","2014","2014Q2","OTHER SERVICES","15,250.94","6,583.94"
"HON. GEORGE MILLER","2014","2014Q2","SUPPLIES AND MATERIALS","6,264.46","4,189.65"
"HON. GEORGE MILLER","2014","2014Q2","EQUIPMENT","2,042.20","986.10"
"HON. JEFF MILLER","2014","2014Q2","FRANKED MAIL","3,322.97","1,854.52"
"HON. JEFF MILLER","2014","2014Q2","PERSONNEL COMPENSATION","427,176.84","218,461.10"
"HON. JEFF MILLER","2014","2014Q2","TRAVEL","21,481.19","15,363.58"
"HON. JEFF MILLER","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","68,085.25","36,118.78"
"HON. JEFF MILLER","2014","2014Q2","PRINTING AND REPRODUCTION","2,792.31","343.27"
"HON. JEFF MILLER","2014","2014Q2","OTHER SERVICES","26,719.50","13,667.00"
"HON. JEFF MILLER","2014","2014Q2","SUPPLIES AND MATERIALS","10,505.23","5,861.47"
"HON. JEFF MILLER","2014","2014Q2","EQUIPMENT","2,212.98","1,106.49"
"HON. GWEN MOORE","2014","2014Q2","FRANKED MAIL","28,012.31","27,816.75"
"HON. GWEN MOORE","2014","2014Q2","PERSONNEL COMPENSATION","503,142.67","255,919.83"
"HON. GWEN MOORE","2014","2014Q2","TRAVEL","9,891.01","6,055.07"
"HON. GWEN MOORE","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","29,445.65","16,292.62"
"HON. GWEN MOORE","2014","2014Q2","PRINTING AND REPRODUCTION","19,149.94","18,767.66"
"HON. GWEN MOORE","2014","2014Q2","OTHER SERVICES","14,289.00","5,975.00"
"HON. GWEN MOORE","2014","2014Q2","SUPPLIES AND MATERIALS","6,782.56","4,205.45"
"HON. GWEN MOORE","2014","2014Q2","EQUIPMENT","2,013.12","944.70"
"HON. JAMES P. MORAN","2014","2014Q2","FRANKED MAIL","26.50","3.81"
"HON. JAMES P. MORAN","2014","2014Q2","PERSONNEL COMPENSATION","459,900.05","238,686.69"
"HON. JAMES P. MORAN","2014","2014Q2","TRAVEL","157.39","147.39"
"HON. JAMES P. MORAN","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","42,984.50","22,586.66"
"HON. JAMES P. MORAN","2014","2014Q2","PRINTING AND REPRODUCTION","403.65","283.77"
"HON. JAMES P. MORAN","2014","2014Q2","OTHER SERVICES","25,240.00","12,420.00"
"HON. JAMES P. MORAN","2014","2014Q2","SUPPLIES AND MATERIALS","7,881.67","4,709.37"
"HON. JAMES P. MORAN","2014","2014Q2","EQUIPMENT","1,176.00","588.00"
"HON. MARKWAYNE MULLIN","2014","2014Q2","FRANKED MAIL","1,674.69","1,075.58"
"HON. MARKWAYNE MULLIN","2014","2014Q2","PERSONNEL COMPENSATION","383,742.88","200,569.48"
"HON. MARKWAYNE MULLIN","2014","2014Q2","TRAVEL","53,497.14","32,857.98"
"HON. MARKWAYNE MULLIN","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","34,007.90","14,696.96"
"HON. MARKWAYNE MULLIN","2014","2014Q2","PRINTING AND REPRODUCTION","2,059.22","645.26"
"HON. MARKWAYNE MULLIN","2014","2014Q2","OTHER SERVICES","12,966.95","6,990.00"
"HON. MARKWAYNE MULLIN","2014","2014Q2","SUPPLIES AND MATERIALS","2,806.32","1,394.33"
"HON. MARKWAYNE MULLIN","2014","2014Q2","EQUIPMENT","1,958.00","1,388.00"
"HON. MICK MULVANEY","2014","2014Q2","FRANKED MAIL","812.41","610.95"
"HON. MICK MULVANEY","2014","2014Q2","PERSONNEL COMPENSATION","428,097.14","215,008.05"
"HON. MICK MULVANEY","2014","2014Q2","TRAVEL","24,366.79","12,829.93"
"HON. MICK MULVANEY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","30,549.28","15,595.37"
"HON. MICK MULVANEY","2014","2014Q2","PRINTING AND REPRODUCTION","11,010.89","582.44"
"HON. MICK MULVANEY","2014","2014Q2","OTHER SERVICES","12,173.96","5,454.99"
"HON. MICK MULVANEY","2014","2014Q2","SUPPLIES AND MATERIALS","3,763.81","1,319.60"
"HON. MICK MULVANEY","2014","2014Q2","EQUIPMENT","1,908.00","954.00"
"HON. PATRICK MURPHY","2014","2014Q2","FRANKED MAIL","36,215.24","26,050.98"
"HON. PATRICK MURPHY","2014","2014Q2","PERSONNEL COMPENSATION","433,439.67","218,402.06"
"HON. PATRICK MURPHY","2014","2014Q2","TRAVEL","28,739.78","17,358.69"
"HON. PATRICK MURPHY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","31,443.53","18,997.54"
"HON. PATRICK MURPHY","2014","2014Q2","PRINTING AND REPRODUCTION","84,451.86","69,116.19"
"HON. PATRICK MURPHY","2014","2014Q2","OTHER SERVICES","11,744.80","6,389.80"
"HON. PATRICK MURPHY","2014","2014Q2","SUPPLIES AND MATERIALS","6,020.42","2,981.15"
"HON. PATRICK MURPHY","2014","2014Q2","EQUIPMENT","7,725.49","4,064.03"
"HON. TIM MURPHY","2014","2014Q2","FRANKED MAIL","51,698.65","845.73"
"HON. TIM MURPHY","2014","2014Q2","PERSONNEL COMPENSATION","360,586.53","185,497.19"
"HON. TIM MURPHY","2014","2014Q2","TRAVEL","35,022.75","26,203.35"
"HON. TIM MURPHY","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","36,255.97","20,597.70"
"HON. TIM MURPHY","2014","2014Q2","PRINTING AND REPRODUCTION","15,626.78","2,666.57"
"HON. TIM MURPHY","2014","2014Q2","OTHER SERVICES","9,425.00","5,655.00"
"HON. TIM MURPHY","2014","2014Q2","SUPPLIES AND MATERIALS","1,918.73","1,310.03"
"HON. TIM MURPHY","2014","2014Q2","EQUIPMENT","2,534.86","1,949.86"
"HON. JERROLD NADLER","2014","2014Q2","FRANKED MAIL","67.74","27.09"
"HON. JERROLD NADLER","2014","2014Q2","PERSONNEL COMPENSATION","516,223.43","261,500.75"
"HON. JERROLD NADLER","2014","2014Q2","TRAVEL","7,413.38","4,711.30"
"HON. JERROLD NADLER","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","72,425.09","36,954.67"
"HON. JERROLD NADLER","2014","2014Q2","PRINTING AND REPRODUCTION","477.62","437.62"
"HON. JERROLD NADLER","2014","2014Q2","OTHER SERVICES","17,200.13","8,631.77"
"HON. JERROLD NADLER","2014","2014Q2","SUPPLIES AND MATERIALS","7,560.63","7,035.67"
"HON. JERROLD NADLER","2014","2014Q2","EQUIPMENT","2,056.56","1,028.28"
"HON. GRACE F. NAPOLITANO","2014","2014Q2","FRANKED MAIL","4,363.31","4,349.90"
"HON. GRACE F. NAPOLITANO","2014","2014Q2","PERSONNEL COMPENSATION","471,852.30","242,995.62"
"HON. GRACE F. NAPOLITANO","2014","2014Q2","TRAVEL","12,211.65","7,153.45"
"HON. GRACE F. NAPOLITANO","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","44,565.82","23,316.89"
"HON. GRACE F. NAPOLITANO","2014","2014Q2","PRINTING AND REPRODUCTION","7,405.33","6,405.33"
"HON. GRACE F. NAPOLITANO","2014","2014Q2","OTHER SERVICES","17,305.00","7,374.00"
"HON. GRACE F. NAPOLITANO","2014","2014Q2","SUPPLIES AND MATERIALS","3,619.37","1,675.63"
"HON. GRACE F. NAPOLITANO","2014","2014Q2","EQUIPMENT","2,490.00","1,245.00"
"HON. RICHARD R. NEAL","2014","2014Q2","FRANKED MAIL","1,032.93","753.02"
"HON. RICHARD R. NEAL","2014","2014Q2","PERSONNEL COMPENSATION","428,200.85","219,604.19"
"HON. RICHARD R. NEAL","2014","2014Q2","TRAVEL","11,090.75","9,878.85"
"HON. RICHARD R. NEAL","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","49,767.52","27,086.05"
"HON. RICHARD R. NEAL","2014","2014Q2","PRINTING AND REPRODUCTION","2,590.40","1,457.50"
"HON. RICHARD R. NEAL","2014","2014Q2","OTHER SERVICES","28,217.96","15,803.21"
"HON. RICHARD R. NEAL","2014","2014Q2","SUPPLIES AND MATERIALS","7,109.35","5,030.90"
"HON. RICHARD R. NEAL","2014","2014Q2","EQUIPMENT","423.97","283.72"
"HON. RANDY NEUGEBAUER","2014","2014Q2","FRANKED MAIL","1,146.48","798.96"
"HON. RANDY NEUGEBAUER","2014","2014Q2","PERSONNEL COMPENSATION","395,767.37","204,952.27"
"HON. RANDY NEUGEBAUER","2014","2014Q2","TRAVEL","28,470.00","16,151.32"
"HON. RANDY NEUGEBAUER","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","45,861.64","26,202.32"
"HON. RANDY NEUGEBAUER","2014","2014Q2","PRINTING AND REPRODUCTION","2,658.82","2,275.12"
"HON. RANDY NEUGEBAUER","2014","2014Q2","OTHER SERVICES","19,714.00","9,809.00"
"HON. RANDY NEUGEBAUER","2014","2014Q2","SUPPLIES AND MATERIALS","9,216.38","5,627.29"
"HON. RANDY NEUGEBAUER","2014","2014Q2","EQUIPMENT","1,224.00","612.00"
"HON. KRISTI L. NOEM","2014","2014Q2","FRANKED MAIL","5,850.73","2,776.96"
"HON. KRISTI L. NOEM","2014","2014Q2","PERSONNEL COMPENSATION","441,413.86","224,809.70"
"HON. KRISTI L. NOEM","2014","2014Q2","TRAVEL","51,700.92","35,875.56"
"HON. KRISTI L. NOEM","2014","2014Q2","RENT, COMMUNICATION, UTILITIES","63,404.44","45,673.57"
"HON. KRISTI L. NOEM","2014","2014Q2","PRINTING AND REPRODUCTION","1,241.08","1,090.73"
